query_cpt,query_name,query_year,Ly_ans_cpts,Ly_ans_names,Ly_ans_years,Ly_rel_years,Uy_ans_cpts,Uy_ans_names,Uy_ans_years,Uy_rel_years
chemical_mesh_c023635,dienogest,1979,['gene_5241'],['PGR'],[1947],[1983],[],[],[],[]
chemical_mesh_d010656,Phenylephrine,1944,"['gene_146', 'gene_148', 'gene_147']","['ADRA1D', 'ADRA1A', 'ADRA1B']","[1963, 1989, 1989]","[1983, 1991, 1991]",[],[],[],[]
chemical_mesh_d011224,Prazosin,1970,"['gene_146', 'gene_148', 'gene_147']","['ADRA1D', 'ADRA1A', 'ADRA1B']","[1963, 1989, 1989]","[1983, 1989, 1989]",[],[],[],[]
chemical_mesh_d010646,Phentolamine,1950,"['gene_146', 'gene_151', 'gene_150', 'gene_148', 'gene_147', 'gene_152']","['ADRA1D', 'ADRA2B', 'ADRA2A', 'ADRA1A', 'ADRA1B', 'ADRA2C']","[1963, 1986, 1983, 1989, 1989, 1989]","[1983, 1989, 1992, 1993, 1993, 1995]",[],[],[],[]
chemical_mesh_d000241,Adenosine,1931,"['gene_134', 'gene_135', 'gene_140', 'gene_136']","['ADORA1', 'ADORA2A', 'ADORA3', 'ADORA2B']","[1982, 1985, 1989, 1992]","[1983, 1985, 1989, 1992]",[],[],[],[]
chemical_mesh_d015377,Cilastatin,1983,['gene_1800'],['DPEP1'],[1947],[1983],[],[],[],[]
chemical_mesh_c026234,cimoxatone,1980,['gene_4128'],['MAOA'],[1978],[1983],[],[],[],[]
chemical_mesh_d008787,Metoclopramide,1964,['gene_1813'],['DRD2'],[1976],[1983],[],[],[],[]
chemical_mesh_c035296,piriprost,1983,['gene_240'],['ALOX5'],[1980],[1983],[],[],[],[]
chemical_mesh_d000616,Aminoglutethimide,1959,['gene_1588'],['CYP19A1'],[1964],[1983],[],[],[],[]
chemical_mesh_c014594,formestane,1977,['gene_1588'],['CYP19A1'],[1964],[1983],[],[],[],[]
chemical_mesh_c044815,etonogestrel,1983,"['gene_5241', 'gene_2099']","['PGR', 'ESR1']","[1947, 1967]","[1983, 1990]",[],[],[],[]
chemical_mesh_c009830,pirlindole,1975,['gene_4128'],['MAOA'],[1978],[1983],[],[],[],[]
chemical_mesh_c006208,dironyl,1974,"['gene_5617', 'gene_1813']","['PRL', 'DRD2']","[1936, 1976]","[1983, 2001]",[],[],[],[]
chemical_mesh_c031942,argatroban,1983,['gene_2147'],['F2'],[1913],[1983],[],[],[],[]
chemical_mesh_c014934,trioxifene,1979,['gene_2099'],['ESR1'],[1967],[1983],[],[],[],[]
chemical_mesh_d003899,Desoximetasone,1970,['gene_2908'],['NR3C1'],[1972],[1983],[],[],[],[]
chemical_mesh_d008090,Lisuride,1963,['gene_1813'],['DRD2'],[1976],[1983],['gene_1814'],['DRD3'],[1970],[2013]
chemical_mesh_d006220,Haloperidol,1958,['gene_1813'],['DRD2'],[1976],[1983],[],[],[],[]
chemical_mesh_d001058,Apomorphine,1872,"['gene_1813', 'gene_1812']","['DRD2', 'DRD1']","[1976, 1981]","[1983, 1983]",[],[],[],[]
chemical_mesh_c004955,fosfestrol,1955,['gene_2099'],['ESR1'],[1967],[1983],[],[],[],[]
chemical_mesh_d013999,Timolol,1972,"['gene_154', 'gene_153']","['ADRB2', 'ADRB1']","[1967, 1975]","[1983, 1986]",[],[],[],[]
chemical_mesh_d020912,Moclobemide,1982,['gene_4128'],['MAOA'],[1978],[1983],[],[],[],[]
chemical_mesh_d005475,Flupenthixol,1964,"['gene_1812', 'gene_1813']","['DRD1', 'DRD2']","[1981, 1976]","[1983, 1985]",[],[],[],[]
chemical_mesh_d005039,Etilefrine,1950,['gene_153'],['ADRB1'],[1975],[1984],"['gene_151', 'gene_152', 'gene_154']","['ADRA2B', 'ADRA2C', 'ADRB2']","[1986, 1989, 1967]","[2022, 2022, 2022]"
chemical_mesh_d010121,Oxytocin,1932,['gene_5021'],['OXTR'],[1973],[1984],[],[],[],[]
chemical_mesh_d014309,Tripelennamine,1946,['gene_3269'],['HRH1'],[1973],[1984],[],[],[],[]
chemical_mesh_d015784,Betaxolol,1979,['gene_153'],['ADRB1'],[1975],[1984],[],[],[],[]
chemical_mesh_d014700,Verapamil,1963,"['gene_779', 'gene_775', 'gene_776']","['CACNA1S', 'CACNA1C', 'CACNA1D']","[1984, 1981, 1962]","[1984, 2004, 2008]",['gene_778'],['CACNA1F'],[1982],[2020]
chemical_mesh_d005711,Gallopamil,1957,['gene_779'],['CACNA1S'],[1984],[1984],[],[],[],[]
chemical_mesh_d004110,Diltiazem,1971,"['gene_779', 'gene_775', 'gene_776']","['CACNA1S', 'CACNA1C', 'CACNA1D']","[1984, 1981, 1962]","[1984, 2003, 2008]",[],[],[],[]
chemical_mesh_d009568,Nitrendipine,1981,['gene_779'],['CACNA1S'],[1984],[1984],['gene_775'],['CACNA1C'],[1981],[2018]
chemical_mesh_d017257,Ramipril,1984,['gene_1636'],['ACE'],[1949],[1984],[],[],[],[]
chemical_mesh_d016589,Astemizole,1955,['gene_3269'],['HRH1'],[1973],[1984],[],[],[],[]
chemical_mesh_c021148,bevantolol,1975,['gene_153'],['ADRB1'],[1975],[1984],[],[],[],[]
chemical_mesh_d017307,Xamoterol,1983,['gene_153'],['ADRB1'],[1975],[1984],[],[],[],[]
chemical_mesh_c015668,4-aminomethylbenzoic acid,1964,['gene_5340'],['PLG'],[1946],[1984],[],[],[],[]
chemical_mesh_d002936,Cinnarizine,1960,['gene_3269'],['HRH1'],[1973],[1984],[],[],[],[]
chemical_mesh_c040550,tolrestat,1984,['gene_231'],['AKR1B1'],[1960],[1984],[],[],[],[]
chemical_mesh_d010868,Pimozide,1968,['gene_1813'],['DRD2'],[1976],[1984],[],[],[],[]
chemical_mesh_d005641,Tegafur,1971,['gene_7298'],['TYMS'],[1960],[1984],[],[],[],[]
chemical_mesh_d005474,Fluoxymesterone,1957,['gene_367'],['AR'],[1970],[1984],[],[],[],[]
chemical_mesh_d020849,Raloxifene Hydrochloride,1983,"['gene_2099', 'gene_2100']","['ESR1', 'ESR2']","[1967, 1915]","[1984, 2006]",[],[],[],[]
chemical_mesh_d000677,Amsacrine,1974,"['gene_7153', 'gene_7155']","['TOP2A', 'TOP2B']","[1978, 1991]","[1984, 1993]",[],[],[],[]
chemical_mesh_c009954,trilostane,1978,"['gene_3283', 'gene_3284']","['HSD3B1', 'HSD3B2']","[1960, 1990]","[1984, 2010]",[],[],[],[]
chemical_mesh_c017296,estrone sulfate,1945,['gene_2099'],['ESR1'],[1967],[1984],['gene_2100'],['ESR2'],[1915],[2017]
chemical_mesh_d004155,Diphenhydramine,1945,['gene_3269'],['HRH1'],[1973],[1984],[],[],[],[]
chemical_mesh_d010918,Pizotyline,1967,"['gene_3356', 'gene_3350', 'gene_3358', 'gene_3351', 'gene_3352', 'gene_3357']","['HTR2A', 'HTR1A', 'HTR2C', 'HTR1B', 'HTR1D', 'HTR2B']","[1980, 1974, 1986, 1985, 1988, 1994]","[1984, 1988, 1989, 1989, 1996, 1996]",['gene_3355'],['HTR1F'],[1993],[2022]
chemical_mesh_d008525,Medroxyprogesterone,1960,['gene_5241'],['PGR'],[1947],[1984],[],[],[],[]
chemical_mesh_c100075,mibolerone,1976,['gene_367'],['AR'],[1970],[1985],[],[],[],[]
chemical_mesh_d005576,Colforsin,1978,"['gene_107', 'gene_109', 'gene_55811', 'gene_196883', 'gene_115', 'gene_108', 'gene_112', 'gene_111', 'gene_113', 'gene_114']","['ADCY1', 'ADCY3', 'ADCY10', 'ADCY4', 'ADCY9', 'ADCY2', 'ADCY6', 'ADCY5', 'ADCY7', 'ADCY8']","[1962, 1921, 1975, 1968, 1984, 1967, 1984, 1984, 1984, 1984]","[1985, 1988, 1989, 1995, 1996, 1996, 1997, 1999, 1999, 1999]",[],[],[],[]
chemical_mesh_c036837,"2,3,5-trimethyl-6-(12-hydroxy-5,10-dodecadiynyl)-1,4-benzoquinone",1982,['gene_240'],['ALOX5'],[1980],[1985],[],[],[],[]
chemical_mesh_d017312,Toremifene,1975,['gene_2099'],['ESR1'],[1967],[1985],['gene_3480'],['IGF1R'],[1981],[2015]
chemical_mesh_c046965,fosinoprilat,1985,['gene_1636'],['ACE'],[1949],[1985],[],[],[],[]
chemical_mesh_d015738,Famotidine,1982,['gene_3274'],['HRH2'],[1972],[1985],[],[],[],[]
chemical_mesh_c015340,mepindolol,1975,"['gene_154', 'gene_153']","['ADRB2', 'ADRB1']","[1967, 1975]","[1985, 1988]",[],[],[],[]
chemical_mesh_c038931,cetamolol,1983,['gene_153'],['ADRB1'],[1975],[1985],[],[],[],[]
chemical_mesh_d017330,Remoxipride,1984,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_d002065,Buspirone,1975,"['gene_3350', 'gene_1813']","['HTR1A', 'DRD2']","[1974, 1976]","[1985, 1986]",[],[],[],[]
chemical_mesh_c043077,ipsapirone,1984,['gene_3350'],['HTR1A'],[1974],[1985],[],[],[],[]
chemical_mesh_c037293,denopamine,1983,['gene_153'],['ADRB1'],[1975],[1985],[],[],[],[]
chemical_mesh_c010809,tulobuterol,1975,['gene_154'],['ADRB2'],[1967],[1985],[],[],[],[]
chemical_mesh_d008729,Methoxamine,1949,"['gene_146', 'gene_148', 'gene_147']","['ADRA1D', 'ADRA1A', 'ADRA1B']","[1963, 1989, 1989]","[1985, 1990, 1991]",[],[],[],[]
chemical_mesh_c047508,rotigotine,1985,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_d007980,Levodopa,1926,"['gene_1813', 'gene_1812', 'gene_1815', 'gene_1814', 'gene_1816']","['DRD2', 'DRD1', 'DRD4', 'DRD3', 'DRD5']","[1976, 1981, 1991, 1970, 1990]","[1985, 1990, 1995, 2000, 2001]",[],[],[],[]
chemical_mesh_d002077,Butorphanol,1974,['gene_4986'],['OPRK1'],[1972],[1985],['gene_4988'],['OPRM1'],[1945],[2019]
chemical_mesh_d009266,Nalbuphine,1970,['gene_4986'],['OPRK1'],[1972],[1985],['gene_4988'],['OPRM1'],[1945],[2021]
chemical_mesh_c078143,levosulpiride,1979,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_d004174,Diprenorphine,1972,"['gene_4986', 'gene_4988']","['OPRK1', 'OPRM1']","[1972, 1945]","[1985, 1991]",[],[],[],[]
chemical_mesh_d005665,Furosemide,1964,"['gene_6557', 'gene_6558']","['SLC12A1', 'SLC12A2']","[1964, 1978]","[1985, 1998]",[],[],[],[]
chemical_mesh_c047759,delapril,1985,['gene_1636'],['ACE'],[1949],[1985],[],[],[],[]
chemical_mesh_c016371,lonidamine,1976,"['gene_3098', 'gene_3101']","['HK1', 'HK3']","[1945, 1951]","[1985, 1996]",['gene_3099'],['HK2'],[1951],[2011]
chemical_mesh_d010479,Pergolide,1979,"['gene_1813', 'gene_1812']","['DRD2', 'DRD1']","[1976, 1981]","[1985, 1995]",[],[],[],[]
chemical_mesh_d014221,Triamcinolone,1958,['gene_2908'],['NR3C1'],[1972],[1985],[],[],[],[]
chemical_mesh_d008775,Methylprednisolone,1957,['gene_2908'],['NR3C1'],[1972],[1985],[],[],[],[]
chemical_mesh_d008704,Methazolamide,1958,"['gene_760', 'gene_765', 'gene_759', 'gene_761', 'gene_762', 'gene_768', 'gene_377677', 'gene_766', 'gene_771', 'gene_23632']","['CA2', 'CA6', 'CA1', 'CA3', 'CA4', 'CA9', 'CA13', 'CA7', 'CA12', 'CA14']","[1952, 1978, 1953, 1927, 1972, 1976, 1973, 1967, 1979, 1979]","[1985, 1987, 1987, 1987, 1995, 2003, 2004, 2005, 2005, 2005]",[],[],[],[]
chemical_mesh_d011398,Promethazine,1948,['gene_3269'],['HRH1'],[1973],[1985],[],[],[],[]
chemical_mesh_d000500,Allylestrenol,1960,['gene_5241'],['PGR'],[1947],[1985],[],[],[],[]
chemical_mesh_d014859,Warfarin,1950,"['gene_1728', 'gene_79001']","['NQO1', 'VKORC1']","[1959, 1978]","[1985, 1985]",[],[],[],[]
chemical_mesh_d004294,Domperidone,1977,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_d005476,Fluphenazine,1959,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_c005924,cortivazol,1973,['gene_2908'],['NR3C1'],[1972],[1985],[],[],[],[]
chemical_mesh_c038345,droloxifene,1982,['gene_2099'],['ESR1'],[1967],[1985],[],[],[],[]
chemical_mesh_c038806,"1,4-dihydropyridine",1965,"['gene_779', 'gene_775', 'gene_776', 'gene_778']","['CACNA1S', 'CACNA1C', 'CACNA1D', 'CACNA1F']","[1984, 1981, 1962, 1982]","[1986, 1991, 1991, 2003]",[],[],[],[]
chemical_mesh_d017272,Celiprolol,1978,['gene_153'],['ADRB1'],[1975],[1986],[],[],[],[]
chemical_mesh_c050319,trimegestone,1984,['gene_5241'],['PGR'],[1947],[1986],[],[],[],[]
chemical_mesh_d016285,Iloprost,1982,['gene_5739'],['PTGIR'],[1978],[1986],[],[],[],[]
chemical_mesh_c005671,oxendolone,1975,['gene_367'],['AR'],[1970],[1986],[],[],[],[]
chemical_mesh_d017298,Bisoprolol,1984,['gene_153'],['ADRB1'],[1975],[1986],[],[],[],[]
chemical_mesh_c036007,bopindolol,1982,"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1986, 1986]",[],[],[],[]
chemical_mesh_d020891,Raclopride,1985,['gene_1813'],['DRD2'],[1976],[1986],[],[],[],[]
chemical_mesh_d009853,Omeprazole,1982,['gene_495'],['ATP4A'],[1970],[1986],[],[],[],[]
chemical_mesh_c041226,Terazosin,1981,"['gene_146', 'gene_148', 'gene_147']","['ADRA1D', 'ADRA1A', 'ADRA1B']","[1963, 1989, 1989]","[1986, 1994, 1996]",[],[],[],[]
chemical_mesh_c046318,dopexamine,1985,['gene_154'],['ADRB2'],[1967],[1986],[],[],[],[]
chemical_mesh_c038402,timoprazole,1983,['gene_495'],['ATP4A'],[1970],[1986],[],[],[],[]
chemical_mesh_c045914,TZU 0460,1984,['gene_3274'],['HRH2'],[1972],[1986],[],[],[],[]
chemical_mesh_c049054,temelastine,1986,['gene_3269'],['HRH1'],[1973],[1986],[],[],[],[]
chemical_mesh_c002989,indenolol,1972,"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1986, 1986]",[],[],[],[]
chemical_mesh_c025034,doxifluridine,1978,['gene_7298'],['TYMS'],[1960],[1986],[],[],[],[]
chemical_mesh_c050325,indolidan,1986,['gene_5140'],['PDE3B'],[1966],[1986],[],[],[],[]
chemical_mesh_d015764,Bepridil,1977,"['gene_779', 'gene_3757', 'gene_3784', 'gene_3741', 'gene_8912', 'gene_3767']","['CACNA1S', 'KCNH2', 'KCNQ1', 'KCNA5', 'CACNA1H', 'KCNJ11']","[1984, 1961, 1995, 1988, 1998, 1990]","[1986, 1998, 1998, 2001, 2005, 2005]",['gene_775'],['CACNA1C'],[1981],[2015]
chemical_mesh_d000676,Amrinone,1978,"['gene_5140', 'gene_5139']","['PDE3B', 'PDE3A']","[1966, 1992]","[1986, 2000]",[],[],[],[]
chemical_mesh_d020913,Perindopril,1985,['gene_1636'],['ACE'],[1949],[1986],[],[],[],[]
chemical_mesh_d015016,Yohimbine,1935,"['gene_151', 'gene_150', 'gene_152']","['ADRA2B', 'ADRA2A', 'ADRA2C']","[1986, 1983, 1989]","[1986, 1990, 1992]",[],[],[],[]
chemical_mesh_d017315,Cilazapril,1985,['gene_1636'],['ACE'],[1949],[1986],[],[],[],[]
chemical_mesh_d017035,Pravastatin,1986,['gene_3156'],['HMGCR'],[1970],[1986],[],[],[],[]
chemical_mesh_d007654,Ketoconazole,1978,"['gene_1583', 'gene_1584', 'gene_1586']","['CYP11A1', 'CYP11B1', 'CYP17A1']","[1976, 1965, 1986]","[1986, 1990, 1991]",[],[],[],[]
chemical_mesh_d019257,Quinpirole,1985,"['gene_1813', 'gene_1814']","['DRD2', 'DRD3']","[1976, 1970]","[1986, 1994]",[],[],[],[]
chemical_mesh_d004221,Disulfiram,1949,"['gene_224', 'gene_217', 'gene_219']","['ALDH3A2', 'ALDH2', 'ALDH1B1']","[1985, 1982, 1985]","[1986, 1990, 1995]",[],[],[],[]
chemical_mesh_c021988,deflazacort,1965,['gene_2908'],['NR3C1'],[1972],[1986],[],[],[],[]
chemical_mesh_c024892,medroxalol,1980,['gene_154'],['ADRB2'],[1967],[1986],[],[],[],[]
chemical_mesh_d009543,Nifedipine,1972,"['gene_779', 'gene_776', 'gene_775']","['CACNA1S', 'CACNA1D', 'CACNA1C']","[1984, 1962, 1981]","[1987, 2003, 2004]",['gene_778'],['CACNA1F'],[1982],[2016]
chemical_mesh_d009529,Nicardipine,1975,"['gene_779', 'gene_775']","['CACNA1S', 'CACNA1C']","[1984, 1981]","[1987, 2008]",['gene_778'],['CACNA1F'],[1982],[2013]
chemical_mesh_d015737,Nisoldipine,1980,['gene_779'],['CACNA1S'],[1984],[1987],[],[],[],[]
chemical_mesh_c044946,benazepril,1985,['gene_1636'],['ACE'],[1949],[1987],[],[],[],[]
chemical_mesh_d016713,Ritanserin,1985,"['gene_3356', 'gene_3358']","['HTR2A', 'HTR2C']","[1980, 1986]","[1987, 1989]",[],[],[],[]
chemical_mesh_d005047,Etoposide,1972,"['gene_7153', 'gene_7155']","['TOP2A', 'TOP2B']","[1978, 1991]","[1987, 1993]",[],[],[],[]
chemical_mesh_c049443,lixazinone,1986,"['gene_5140', 'gene_5139']","['PDE3B', 'PDE3A']","[1966, 1992]","[1987, 1997]",[],[],[],[]
chemical_mesh_c021139,anagrelide,1979,['gene_5140'],['PDE3B'],[1966],[1987],['gene_5139'],['PDE3A'],[1992],[2018]
chemical_mesh_d004115,Dimethindene,1960,['gene_3269'],['HRH1'],[1973],[1987],[],[],[],[]
chemical_mesh_d014043,Tolazoline,1945,"['gene_146', 'gene_150']","['ADRA1D', 'ADRA2A']","[1963, 1983]","[1987, 1999]",[],[],[],[]
chemical_mesh_c020976,azelastine,1979,['gene_3269'],['HRH1'],[1973],[1987],[],[],[],[]
chemical_mesh_d007665,Ketotifen,1977,['gene_3269'],['HRH1'],[1973],[1987],[],[],[],[]
chemical_mesh_d017374,Paroxetine,1969,['gene_6532'],['SLC6A4'],[1980],[1987],[],[],[],[]
chemical_mesh_d002997,Clomipramine,1964,"['gene_6532', 'gene_6530']","['SLC6A4', 'SLC6A2']","[1980, 1989]","[1987, 2005]",[],[],[],[]
chemical_mesh_c052133,benazeprilat,1987,['gene_1636'],['ACE'],[1949],[1987],[],[],[],[]
chemical_mesh_c038812,Indolapril,1983,['gene_1636'],['ACE'],[1949],[1987],[],[],[],[]
chemical_mesh_c052393,pobilukast,1987,['gene_10800'],['CYSLTR1'],[1987],[1987],[],[],[],[]
chemical_mesh_d005048,Etorphine,1967,"['gene_4986', 'gene_4988']","['OPRK1', 'OPRM1']","[1972, 1945]","[1987, 2002]",[],[],[],[]
chemical_mesh_d009271,Naltrexone,1973,"['gene_4988', 'gene_4986', 'gene_4985']","['OPRM1', 'OPRK1', 'OPRD1']","[1945, 1972, 1978]","[1987, 1992, 2007]",[],[],[],[]
chemical_mesh_c042829,ponalrestat,1975,['gene_231'],['AKR1B1'],[1960],[1987],[],[],[],[]
chemical_mesh_d019821,Simvastatin,1986,['gene_3156'],['HMGCR'],[1970],[1987],[],[],[],[]
chemical_mesh_c038131,epalrestat,1976,['gene_231'],['AKR1B1'],[1960],[1987],[],[],[],[]
chemical_mesh_d000628,Aminophylline,1925,"['gene_5140', 'gene_5141']","['PDE3B', 'PDE4A']","[1966, 1994]","[1987, 1998]",['gene_5139'],['PDE3A'],[1992],[2014]
chemical_mesh_c038213,brofaromine,1983,['gene_4128'],['MAOA'],[1978],[1987],[],[],[],[]
chemical_mesh_d000639,Amitriptyline,1960,"['gene_6532', 'gene_6530']","['SLC6A4', 'SLC6A2']","[1980, 1989]","[1987, 2004]",[],[],[],[]
chemical_mesh_d005473,Fluoxetine,1974,['gene_6532'],['SLC6A4'],[1980],[1987],[],[],[],[]
chemical_mesh_c058302,moexipril,1987,['gene_1636'],['ACE'],[1949],[1987],[],[],[],[]
chemical_mesh_c033273,Gestodene,1981,['gene_5241'],['PGR'],[1947],[1987],[],[],[],[]
chemical_mesh_d012110,Reserpine,1953,"['gene_6571', 'gene_6570']","['SLC18A2', 'SLC18A1']","[1981, 1981]","[1987, 1995]",[],[],[],[]
chemical_mesh_d017135,Desogestrel,1976,"['gene_5241', 'gene_2099']","['PGR', 'ESR1']","[1947, 1967]","[1987, 1990]",[],[],[],[]
chemical_mesh_d015283,Citalopram,1977,['gene_6532'],['SLC6A4'],[1980],[1987],[],[],[],[]
chemical_mesh_c024319,norethindrone enanthate,1968,['gene_5241'],['PGR'],[1947],[1987],[],[],[],[]
chemical_mesh_d004329,Droperidol,1963,['gene_1813'],['DRD2'],[1976],[1987],[],[],[],[]
chemical_mesh_d014212,Tretinoin,1946,"['gene_5915', 'gene_5914', 'gene_5916', 'gene_5371']","['RARB', 'RARA', 'RARG', 'PML']","[1985, 1966, 1981, 1963]","[1988, 1988, 1989, 1991]",[],[],[],[]
chemical_mesh_d017275,Isradipine,1983,"['gene_779', 'gene_776', 'gene_778', 'gene_775']","['CACNA1S', 'CACNA1D', 'CACNA1F', 'CACNA1C']","[1984, 1962, 1982, 1981]","[1988, 2001, 2003, 2010]",[],[],[],[]
chemical_mesh_d010111,Oxymorphone,1956,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d017328,Fosinopril,1985,['gene_1636'],['ACE'],[1949],[1988],[],[],[],[]
chemical_mesh_d013713,Teniposide,1970,"['gene_7153', 'gene_7155']","['TOP2A', 'TOP2B']","[1978, 1991]","[1988, 1993]",[],[],[],[]
chemical_mesh_d005283,Fentanyl,1963,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d016567,Nizatidine,1985,['gene_3274'],['HRH2'],[1972],[1988],[],[],[],[]
chemical_mesh_d003891,Desipramine,1961,"['gene_6532', 'gene_6530']","['SLC6A4', 'SLC6A2']","[1980, 1989]","[1988, 1990]",[],[],[],[]
chemical_mesh_c036604,esmolol,1982,['gene_153'],['ADRB1'],[1975],[1988],[],[],[],[]
chemical_mesh_c014417,clebopride,1977,['gene_1813'],['DRD2'],[1976],[1988],[],[],[],[]
chemical_mesh_c039979,gepirone,1985,['gene_3350'],['HTR1A'],[1974],[1988],[],[],[],[]
chemical_mesh_d017294,Ondansetron,1987,"['gene_3359', 'gene_9177', 'gene_170572']","['HTR3A', 'HTR3B', 'HTR3C']","[1985, 1999, 2003]","[1988, 2005, 2008]",[],[],[],[]
chemical_mesh_c053708,cicloprolol,1987,['gene_153'],['ADRB1'],[1975],[1988],[],[],[],[]
chemical_mesh_c053742,roxatidine acetate,1987,['gene_3274'],['HRH2'],[1972],[1988],[],[],[],[]
chemical_mesh_c010798,toloxatone,1975,['gene_4128'],['MAOA'],[1978],[1988],[],[],[],[]
chemical_mesh_c051003,risarestat,1986,['gene_231'],['AKR1B1'],[1960],[1988],[],[],[],[]
chemical_mesh_c059303,lazabemide,1988,['gene_4129'],['MAOB'],[1928],[1988],[],[],[],[]
chemical_mesh_d001285,Atropine,1868,"['gene_1131', 'gene_1128', 'gene_1129']","['CHRM3', 'CHRM1', 'CHRM2']","[1967, 1970, 1976]","[1988, 1988, 1993]",['gene_1132'],['CHRM4'],[1967],[2012]
chemical_mesh_c026718,physostigmine salicylate,1957,['gene_43'],['ACHE'],[1941],[1988],[],[],[],[]
chemical_mesh_d004316,Doxepin,1964,['gene_3269'],['HRH1'],[1973],[1988],['gene_6532'],['SLC6A4'],[1980],[2013]
chemical_mesh_c051756,tipredane,1986,['gene_2908'],['NR3C1'],[1972],[1988],[],[],[],[]
chemical_mesh_d003061,Codeine,1888,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d005036,Ethylmorphine,1904,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_c014481,dihydrocodeine,1948,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d004091,Hydromorphone,1937,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d006853,Hydrocodone,1946,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d008614,Meperidine,1942,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_c047766,bambuterol,1984,['gene_154'],['ADRB2'],[1967],[1988],[],[],[],[]
chemical_mesh_c058000,mofegiline,1988,['gene_4129'],['MAOB'],[1928],[1988],[],[],[],[]
chemical_mesh_d002110,Caffeine,1860,"['gene_5140', 'gene_134', 'gene_135', 'gene_8654', 'gene_5141']","['PDE3B', 'ADORA1', 'ADORA2A', 'PDE5A', 'PDE4A']","[1966, 1982, 1985, 1987, 1994]","[1988, 1995, 1995, 2002, 2010]",[],[],[],[]
chemical_mesh_c056622,enalkiren,1988,['gene_5972'],['REN'],[1940],[1988],[],[],[],[]
chemical_mesh_d008535,Megestrol,1964,['gene_5241'],['PGR'],[1947],[1988],[],[],[],[]
chemical_mesh_d010890,Pirenzepine,1977,"['gene_1129', 'gene_1128', 'gene_1131', 'gene_1132']","['CHRM2', 'CHRM1', 'CHRM3', 'CHRM4']","[1976, 1970, 1967, 1967]","[1988, 1988, 1990, 1992]",[],[],[],[]
chemical_mesh_d002217,Carbachol,1940,"['gene_1129', 'gene_1128', 'gene_1131', 'gene_1132']","['CHRM2', 'CHRM1', 'CHRM3', 'CHRM4']","[1976, 1970, 1967, 1967]","[1988, 1988, 1990, 1992]",[],[],[],[]
chemical_mesh_d010644,Phenprocoumon,1953,['gene_79001'],['VKORC1'],[1978],[1988],[],[],[],[]
chemical_mesh_c025293,alaproclate,1977,['gene_6532'],['SLC6A4'],[1980],[1988],[],[],[],[]
chemical_mesh_d016666,Fluvoxamine,1977,['gene_6532'],['SLC6A4'],[1980],[1988],[],[],[],[]
chemical_mesh_c033071,plomestane,1981,['gene_1588'],['CYP19A1'],[1964],[1988],[],[],[],[]
chemical_mesh_d010423,Pentazocine,1964,"['gene_4988', 'gene_4986']","['OPRM1', 'OPRK1']","[1945, 1972]","[1988, 1989]",[],[],[],[]
chemical_mesh_d005680,gamma-Aminobutyric Acid,1950,"['gene_2554', 'gene_2562', 'gene_2550', 'gene_2565', 'gene_2566', 'gene_2558', 'gene_2557', 'gene_2559', 'gene_2567', 'gene_9568', 'gene_2556', 'gene_2561', 'gene_2555', 'gene_2568']","['GABRA1', 'GABRB3', 'GABBR1', 'GABRG1', 'GABRG2', 'GABRA5', 'GABRA4', 'GABRA6', 'GABRG3', 'GABBR2', 'GABRA3', 'GABRB2', 'GABRA2', 'GABRP']","[1981, 1991, 1967, 1992, 1982, 1992, 1994, 1994, 1994, 1967, 1989, 1994, 1998, 2002]","[1989, 1991, 1992, 1992, 1992, 1993, 1994, 1994, 1994, 1995, 1997, 1999, 2000, 2005]",[],[],[],[]
chemical_mesh_d002047,Buprenorphine,1974,"['gene_4986', 'gene_4988']","['OPRK1', 'OPRM1']","[1972, 1945]","[1989, 2003]",[],[],[],[]
chemical_mesh_c056895,flesinoxan,1988,['gene_3350'],['HTR1A'],[1974],[1989],[],[],[],[]
chemical_mesh_c051762,daltroban,1986,['gene_6915'],['TBXA2R'],[1980],[1989],[],[],[],[]
chemical_mesh_c042527,imazodan,1984,['gene_5140'],['PDE3B'],[1966],[1989],[],[],[],[]
chemical_mesh_d017335,Enoximone,1982,['gene_5140'],['PDE3B'],[1966],[1989],[],[],[],[]
