query_cpt,query_name,query_year,Ly_ans_cpts,Ly_ans_names,Ly_ans_years,Ly_rel_years,Uy_ans_cpts,Uy_ans_names,Uy_ans_years,Uy_rel_years
chemical_mesh_d004953,Estetrol,1968,[],[],[],[],['gene_2099'],['ESR1'],[1967],[2008]
chemical_mesh_c009022,prednisolone phosphate,1959,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2008]
chemical_mesh_d005446,Fluocinolone Acetonide,1961,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2009]
chemical_mesh_d008696,Methandrostenolone,1959,[],[],[],[],['gene_367'],['AR'],[1970],[2009]
chemical_mesh_c005900,triamcinolone hexacetonide,1967,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2012]
chemical_mesh_d008776,Methylprednisolone Hemisuccinate,1960,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2012]
chemical_mesh_c015451,piretanide,1978,[],[],[],[],['gene_6557'],['SLC12A1'],[1964],[2013]
chemical_mesh_d005443,Flumethasone,1963,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2014]
chemical_mesh_d009530,Nicergoline,1971,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[2014]
chemical_mesh_d001566,Benzocaine,1946,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2016]
chemical_mesh_d010633,Phenmetrazine,1953,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[2016]
chemical_mesh_d014282,Trihexyphenidyl,1949,[],[],[],[],['gene_1128'],['CHRM1'],[1970],[2017]
chemical_mesh_d010110,Oxymetholone,1961,[],[],[],[],['gene_367'],['AR'],[1970],[2019]
chemical_mesh_d005866,Gestonorone Caproate,1968,[],[],[],[],['gene_5241'],['PGR'],[1947],[2020]
chemical_mesh_d008779,Methylthiouracil,1945,[],[],[],[],['gene_7173'],['TPO'],[1959],[2021]
chemical_mesh_d015103,Droxidopa,1948,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2021]
