query_cpt,query_name,query_year,Ly_ans_cpts,Ly_ans_names,Ly_ans_years,Ly_rel_years,Uy_ans_cpts,Uy_ans_names,Uy_ans_years,Uy_rel_years
chemical_mesh_d017298,Bisoprolol,1984,[],[],[],[],['gene_153'],['ADRB1'],[1975],[1986]
chemical_mesh_c036007,bopindolol,1982,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1986, 1986]"
chemical_mesh_c041226,Terazosin,1981,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1986]
chemical_mesh_c002989,indenolol,1972,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1986, 1986]"
chemical_mesh_c025034,doxifluridine,1978,[],[],[],[],['gene_7298'],['TYMS'],[1960],[1986]
chemical_mesh_d000676,Amrinone,1978,[],[],[],[],['gene_5140'],['PDE3B'],[1966],[1986]
chemical_mesh_d007654,Ketoconazole,1978,[],[],[],[],['gene_1583'],['CYP11A1'],[1976],[1986]
chemical_mesh_d004221,Disulfiram,1949,[],[],[],[],['gene_217'],['ALDH2'],[1982],[1990]
chemical_mesh_c021988,deflazacort,1965,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1986]
chemical_mesh_c024892,medroxalol,1980,[],[],[],[],['gene_154'],['ADRB2'],[1967],[1986]
chemical_mesh_d016713,Ritanserin,1985,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[1987]
chemical_mesh_d005047,Etoposide,1972,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1987]
chemical_mesh_d004115,Dimethindene,1960,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1987]
chemical_mesh_d014043,Tolazoline,1945,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1987]
chemical_mesh_c020976,azelastine,1979,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1987]
chemical_mesh_d007665,Ketotifen,1977,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1987]
chemical_mesh_c038812,Indolapril,1983,[],[],[],[],['gene_1636'],['ACE'],[1949],[1987]
chemical_mesh_d005048,Etorphine,1967,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2002]
chemical_mesh_d009271,Naltrexone,1973,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1987]
chemical_mesh_d000628,Aminophylline,1925,[],[],[],[],['gene_5140'],['PDE3B'],[1966],[1987]
chemical_mesh_d017135,Desogestrel,1976,[],[],[],[],"['gene_5241', 'gene_2099']","['PGR', 'ESR1']","[1947, 1967]","[1987, 1990]"
chemical_mesh_c024319,norethindrone enanthate,1968,[],[],[],[],['gene_5241'],['PGR'],[1947],[1987]
chemical_mesh_d004329,Droperidol,1963,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1987]
chemical_mesh_d014212,Tretinoin,1946,[],[],[],[],['gene_5371'],['PML'],[1963],[1991]
chemical_mesh_d010111,Oxymorphone,1956,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1988]
chemical_mesh_d013713,Teniposide,1970,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1988]
chemical_mesh_d005283,Fentanyl,1963,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1988]
chemical_mesh_c036604,esmolol,1982,[],[],[],[],['gene_153'],['ADRB1'],[1975],[1988]
chemical_mesh_c014417,clebopride,1977,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1988]
chemical_mesh_c010798,toloxatone,1975,[],[],[],[],['gene_4128'],['MAOA'],[1978],[1988]
chemical_mesh_d001285,Atropine,1868,[],[],[],[],['gene_1128'],['CHRM1'],[1970],[1988]
chemical_mesh_c026718,physostigmine salicylate,1957,[],[],[],[],['gene_43'],['ACHE'],[1941],[1988]
chemical_mesh_d004316,Doxepin,1964,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1988]
chemical_mesh_d003061,Codeine,1888,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1988]
chemical_mesh_d005036,Ethylmorphine,1904,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1988]
chemical_mesh_c014481,dihydrocodeine,1948,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1988]
chemical_mesh_d004091,Hydromorphone,1937,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1988]
chemical_mesh_d006853,Hydrocodone,1946,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1988]
chemical_mesh_d008614,Meperidine,1942,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1988]
chemical_mesh_d002110,Caffeine,1860,[],[],[],[],['gene_5140'],['PDE3B'],[1966],[1988]
chemical_mesh_d010890,Pirenzepine,1977,[],[],[],[],['gene_1128'],['CHRM1'],[1970],[1988]
chemical_mesh_d002217,Carbachol,1940,[],[],[],[],['gene_1128'],['CHRM1'],[1970],[1988]
chemical_mesh_d010423,Pentazocine,1964,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1988]
chemical_mesh_d002047,Buprenorphine,1974,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2003]
chemical_mesh_d017335,Enoximone,1982,[],[],[],[],['gene_5140'],['PDE3B'],[1966],[1989]
chemical_mesh_d009526,Nialamide,1959,[],[],[],[],"['gene_4128', 'gene_4129']","['MAOA', 'MAOB']","[1978, 1928]","[1989, 1989]"
chemical_mesh_d008454,Mazindol,1970,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[1989]
chemical_mesh_c006069,mequitazine,1975,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1989]
chemical_mesh_c006656,azatadine,1972,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1989]
chemical_mesh_d011346,Prochlorperazine,1957,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1989]
chemical_mesh_d025443,Dihydroergocryptine,1967,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1989]
chemical_mesh_d004317,Doxorubicin,1969,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1989]
chemical_mesh_d003024,Clozapine,1970,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[1989]
chemical_mesh_d017292,Doxazosin,1980,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1989]
chemical_mesh_d010546,Perphenazine,1957,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1989]
chemical_mesh_c008522,metylperon,1965,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1989]
chemical_mesh_d000661,Amphetamine,1940,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[1989]
chemical_mesh_d003913,Dextroamphetamine,1946,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[1989]
chemical_mesh_c004648,testosterone enanthate,1954,[],[],[],[],['gene_367'],['AR'],[1970],[1989]
chemical_mesh_d020909,Acarbose,1979,[],[],[],[],"['gene_279', 'gene_2548']","['AMY2A', 'GAA']","[1948, 1967]","[1989, 2007]"
chemical_mesh_c016131,testosterone 17 beta-cypionate,1951,[],[],[],[],['gene_367'],['AR'],[1970],[1989]
chemical_mesh_d005277,Fenfluramine,1954,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[1989]
chemical_mesh_c024763,talipexole,1981,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1990]
chemical_mesh_d001977,Brompheniramine,1958,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1990]
chemical_mesh_d002354,Carteolol,1974,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1990, 1990]"
chemical_mesh_d013881,Thioridazine,1958,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1990]
chemical_mesh_d006919,Hydroxyzine,1956,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1990]
chemical_mesh_c010642,"3,3',5-triiodothyroacetic acid",1954,[],[],[],[],['gene_7067'],['THRA'],[1948],[2001]
chemical_mesh_d015650,"24,25-Dihydroxyvitamin D 3",1972,[],[],[],[],['gene_7421'],['VDR'],[1980],[1990]
chemical_mesh_d013974,Thyroxine,1921,[],[],[],[],['gene_7067'],['THRA'],[1948],[1994]
chemical_mesh_d002112,Calcifediol,1968,[],[],[],[],['gene_7421'],['VDR'],[1980],[1990]
chemical_mesh_d014196,Trazodone,1970,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[1990]
chemical_mesh_d001507,Beclomethasone,1967,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1990]
chemical_mesh_d020105,Milrinone,1983,[],[],[],[],['gene_5140'],['PDE3B'],[1966],[1990]
chemical_mesh_d004025,Dicyclomine,1951,[],[],[],[],['gene_1128'],['CHRM1'],[1970],[2016]
chemical_mesh_d012601,Scopolamine,1885,[],[],[],[],['gene_1128'],['CHRM1'],[1970],[2017]
chemical_mesh_d009641,Norethynodrel,1957,[],[],[],[],['gene_5241'],['PGR'],[1947],[1990]
chemical_mesh_c007734,flunisolide,1976,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1990]
chemical_mesh_d002034,Bumetanide,1972,[],[],[],[],['gene_6557'],['SLC12A1'],[1964],[1990]
chemical_mesh_d010074,Oxandrolone,1962,[],[],[],[],['gene_367'],['AR'],[1970],[1990]
chemical_mesh_d000638,Amiodarone,1967,[],[],[],[],['gene_153'],['ADRB1'],[1975],[1991]
chemical_mesh_d008691,Methadone,1947,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1991]
chemical_mesh_d008468,Meclizine,1954,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1991]
chemical_mesh_d003533,Cyproheptadine,1945,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1991]
chemical_mesh_d002192,Canrenone,1964,[],[],[],[],['gene_4306'],['NR3C2'],[1976],[1991]
chemical_mesh_d010665,Phenylpropanolamine,1928,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1991, 2007]"
chemical_mesh_d015761,4-Aminopyridine,1960,[],[],[],[],['gene_3736'],['KCNA1'],[1967],[1991]
chemical_mesh_d010117,Oxypurinol,1966,[],[],[],[],['gene_7498'],['XDH'],[1950],[1991]
chemical_mesh_c029167,ST 1435,1976,[],[],[],[],['gene_5241'],['PGR'],[1947],[1991]
chemical_mesh_d019819,Budesonide,1979,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1991]
chemical_mesh_d005438,Fludrocortisone,1955,[],[],[],[],['gene_4306'],['NR3C2'],[1976],[1991]
chemical_mesh_c017367,carmofur,1976,[],[],[],[],['gene_7298'],['TYMS'],[1960],[1991]
chemical_mesh_d013792,Thalidomide,1956,[],[],[],[],['gene_7124'],['TNF'],[1971],[1991]
chemical_mesh_d009241,Ipratropium,1972,[],[],[],[],['gene_1128'],['CHRM1'],[1970],[1993]
chemical_mesh_d016572,Cyclosporine,1957,[],[],[],[],['gene_11261'],['CHP1'],[1965],[1999]
chemical_mesh_c022799,clofilium,1980,[],[],[],[],['gene_3756'],['KCNH1'],[1968],[2003]
chemical_mesh_d007217,Indoramin,1970,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1992]
chemical_mesh_d020117,Cisapride,1984,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[1993]
chemical_mesh_d010891,Piribedil,1969,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1992]
chemical_mesh_c011825,fluphenazine depot,1968,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_c015568,urapidil,1977,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1993]
chemical_mesh_d010643,Phenoxybenzamine,1953,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1998]
chemical_mesh_c084645,distigmine,1958,[],[],[],[],['gene_43'],['ACHE'],[1941],[1993]
chemical_mesh_c015408,oxatomide,1977,[],[],[],[],['gene_240'],['ALOX5'],[1980],[1993]
chemical_mesh_d008728,Methotrimeprazine,1957,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_d002749,Chlorprothixene,1959,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_d008152,Loxapine,1969,[],[],[],[],"['gene_1813', 'gene_3356']","['DRD2', 'HTR2A']","[1976, 1980]","[1993, 1997]"
chemical_mesh_d014268,Trifluoperazine,1958,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_d014290,Metipranolol,1970,[],[],[],[],['gene_154'],['ADRB2'],[1967],[1993]
chemical_mesh_d016642,Bupropion,1977,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[1993]
chemical_mesh_d063325,Tiapride Hydrochloride,1962,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_d008942,Mitoxantrone,1978,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1993]
chemical_mesh_d003630,Daunorubicin,1963,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1993]
chemical_mesh_d002990,Clobetasol,1974,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1993]
chemical_mesh_c005260,metopimazine,1967,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_d043343,Testosterone Propionate,1937,[],[],[],[],['gene_367'],['AR'],[1970],[1993]
chemical_mesh_d004097,Dihydrotachysterol,1938,[],[],[],[],['gene_7421'],['VDR'],[1980],[1993]
chemical_mesh_c008088,alfacalcidol,1973,[],[],[],[],['gene_7421'],['VDR'],[1980],[1993]
chemical_mesh_d008694,Methamphetamine,1945,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[1993]
chemical_mesh_d008139,Loperamide,1972,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1993]
chemical_mesh_d009257,Nafronyl,1968,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[1994]
chemical_mesh_c043345,emedastine,1984,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1994]
chemical_mesh_d010632,Pheniramine,1948,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1994]
chemical_mesh_d002046,Bupranolol,1969,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1994, 1994]"
chemical_mesh_c024307,bucindolol,1980,[],[],[],[],['gene_154'],['ADRB2'],[1967],[1994]
chemical_mesh_d002040,Levobunolol,1957,[],[],[],[],['gene_153'],['ADRB1'],[1975],[1994]
chemical_mesh_d015250,Aclarubicin,1977,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1994]
chemical_mesh_d013759,Dronabinol,1942,[],[],[],[],"['gene_1269', 'gene_1268']","['CNR2', 'CNR1']","[1971, 1967]","[1995, 1995]"
chemical_mesh_d003484,Cyanamide,1947,[],[],[],[],['gene_217'],['ALDH2'],[1982],[1995]
chemical_mesh_d004976,Ethacrynic Acid,1935,[],[],[],[],['gene_6557'],['SLC12A1'],[1964],[1995]
chemical_mesh_c011941,nabilone,1975,[],[],[],[],"['gene_1268', 'gene_1269']","['CNR1', 'CNR2']","[1967, 1971]","[1995, 2001]"
chemical_mesh_d014291,Trimeprazine,1957,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1995]
chemical_mesh_d008774,Methylphenidate,1954,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[1995]
chemical_mesh_c033563,haloperidol decanoate,1980,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1995]
chemical_mesh_d008801,Mexiletine,1970,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2016]
chemical_mesh_c023487,ibopamine,1980,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1995]
chemical_mesh_d007490,Iproniazid,1953,[],[],[],[],"['gene_4129', 'gene_4128']","['MAOB', 'MAOA']","[1928, 1978]","[1996, 1996]"
chemical_mesh_d009637,Masoprocol,1947,[],[],[],[],"['gene_1956', 'gene_3479']","['EGFR', 'IGF1']","[1966, 1974]","[1996, 2005]"
chemical_mesh_d004872,Ergocalciferols,1927,[],[],[],[],['gene_7421'],['VDR'],[1980],[1996]
chemical_mesh_c011731,cloprednol,1976,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1996]
chemical_mesh_d005448,Fluocortolone,1966,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1996]
chemical_mesh_d001544,Benperidol,1963,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1996]
chemical_mesh_d003981,Diazoxide,1962,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1996]
chemical_mesh_d020110,Pinacidil,1980,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1996]
chemical_mesh_d014044,Tolbutamide,1956,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1996]
chemical_mesh_d008012,Lidocaine,1948,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2010]
chemical_mesh_c006820,bromperidol,1974,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1996]
chemical_mesh_d012504,Saralasin,1974,[],[],[],[],"['gene_185', 'gene_186']","['AGTR1', 'AGTR2']","[1945, 1976]","[1996, 2001]"
chemical_mesh_d015760,Alfentanil,1979,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1996]
chemical_mesh_d017409,Sufentanil,1976,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1997]
chemical_mesh_d013197,Stanozolol,1959,[],[],[],[],['gene_367'],['AR'],[1970],[1997]
chemical_mesh_d005905,Glyburide,1968,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1997]
chemical_mesh_c074283,estradiol 3-benzoate,1937,[],[],[],[],['gene_2099'],['ESR1'],[1967],[1997]
chemical_mesh_d004005,Dichlorphenamide,1957,[],[],[],[],"['gene_759', 'gene_760']","['CA1', 'CA2']","[1953, 1952]","[1997, 1997]"
chemical_mesh_d017290,Menogaril,1979,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1997]
chemical_mesh_d008972,Molindone,1967,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1997]
chemical_mesh_d013738,Testolactone,1960,[],[],[],[],['gene_1588'],['CYP19A1'],[1964],[1997]
chemical_mesh_c007975,hydrocortisone-17-butyrate,1970,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1997]
chemical_mesh_d001624,Betamethasone Valerate,1964,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1997]
chemical_mesh_c011175,"betamethasone-17,21-dipropionate",1972,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1997]
chemical_mesh_d004857,Equilin,1936,[],[],[],[],['gene_2099'],['ESR1'],[1967],[1998]
chemical_mesh_d005913,Glipizide,1971,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1998]
chemical_mesh_c018176,bunazosin,1977,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1998]
chemical_mesh_d008524,Medrogestone,1966,[],[],[],[],['gene_5241'],['PGR'],[1947],[1998]
chemical_mesh_c038981,nalmefene,1976,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2008]
chemical_mesh_d008655,Mesterolone,1966,[],[],[],[],['gene_367'],['AR'],[1970],[1998]
chemical_mesh_d014223,Triamterene,1961,[],[],[],[],['gene_4306'],['NR3C2'],[1976],[1999]
chemical_mesh_d010645,Phentermine,1960,[],[],[],[],"['gene_4128', 'gene_4129', 'gene_6531']","['MAOA', 'MAOB', 'SLC6A3']","[1978, 1928, 1960]","[1999, 1999, 2013]"
chemical_mesh_d009278,Naphazoline,1947,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1999]
chemical_mesh_c005419,oxybutynin,1965,[],[],[],[],['gene_1128'],['CHRM1'],[1970],[2022]
chemical_mesh_d054199,Pseudoephedrine,1929,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1999, 2014]"
chemical_mesh_d020108,Nicorandil,1978,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[2000]
chemical_mesh_d003932,Heroin,1899,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2000]
chemical_mesh_d010098,Oxycodone,1950,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2000]
chemical_mesh_c022172,zotepine,1979,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2000]
chemical_mesh_d010672,Phenytoin,1939,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2009]
chemical_mesh_c005569,pipamperone,1961,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2000]
chemical_mesh_d005907,Gliclazide,1972,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[2000]
chemical_mesh_d002045,Bupivacaine,1966,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2016]
chemical_mesh_d007520,Isocarboxazid,1959,[],[],[],[],"['gene_4129', 'gene_4128']","['MAOB', 'MAOA']","[1928, 1978]","[2000, 2000]"
chemical_mesh_d004053,Diethylpropion,1959,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[2000]
chemical_mesh_d007528,Isoetharine,1958,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2000]
chemical_mesh_c015912,halopredone acetate,1977,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2001]
chemical_mesh_c036089,nipradilol,1982,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2001]
chemical_mesh_d015255,Idarubicin,1976,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2001]
chemical_mesh_d014204,Trenbolone Acetate,1972,[],[],[],[],['gene_367'],['AR'],[1970],[2001]
chemical_mesh_c028994,betamethasone sodium phosphate,1962,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2001]
chemical_mesh_c006034,befunolol,1974,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2001]
chemical_mesh_d001621,Betahistine,1963,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2001]
chemical_mesh_d002185,Cannabidiol,1963,[],[],[],[],"['gene_1268', 'gene_1269']","['CNR1', 'CNR2']","[1967, 1971]","[2002, 2002]"
chemical_mesh_d064730,Dexrazoxane,1974,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2002]
chemical_mesh_d015251,Epirubicin,1975,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2003]
chemical_mesh_d000074,Acenocoumarol,1955,[],[],[],[],['gene_1728'],['NQO1'],[1959],[2017]
chemical_mesh_c010792,testosterone undecanoate,1975,[],[],[],[],['gene_367'],['AR'],[1970],[2003]
chemical_mesh_d014147,Tramadol,1969,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2004]
chemical_mesh_d004028,Dienestrol,1944,[],[],[],[],['gene_2099'],['ESR1'],[1967],[2004]
chemical_mesh_d009888,Opipramol,1961,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[2004]
chemical_mesh_d002220,Carbamazepine,1962,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2008]
chemical_mesh_d008914,Minoxidil,1972,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[2005]
chemical_mesh_c010893,clobetasone butyrate,1975,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2005]
chemical_mesh_c010827,dezocine,1975,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2022]
chemical_mesh_d011800,Quinestrol,1966,[],[],[],[],['gene_2099'],['ESR1'],[1967],[2006]
chemical_mesh_d003006,Clopenthixol,1962,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2006]
chemical_mesh_d017485,1-Deoxynojirimycin,1981,[],[],[],[],['gene_2548'],['GAA'],[1967],[2007]
chemical_mesh_c024523,arotinolol,1979,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[2007, 2007]"
chemical_mesh_d007556,Isoxsuprine,1956,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2007]
chemical_mesh_c014382,carazolol,1977,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2007]
chemical_mesh_d005469,Fluorometholone,1959,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2007]
chemical_mesh_c009935,prednisolone acetate,1957,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2007]
chemical_mesh_d064791,Desoxycorticosterone Acetate,1938,[],[],[],[],['gene_4306'],['NR3C2'],[1976],[2007]
chemical_mesh_c031875,lergotrile,1974,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2007]
chemical_mesh_d007981,Levorphanol,1951,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2007]
chemical_mesh_c018904,dexchlorpheniramine,1959,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2008]
chemical_mesh_c004180,dexamethasone 21-phosphate,1959,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2008]
chemical_mesh_c006303,acivicin,1973,[],[],[],[],['gene_2678'],['GGT1'],[1973],[2008]
chemical_mesh_d004953,Estetrol,1968,[],[],[],[],['gene_2099'],['ESR1'],[1967],[2008]
chemical_mesh_c009022,prednisolone phosphate,1959,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2008]
chemical_mesh_c032257,methylnaltrexone,1981,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2008]
chemical_mesh_d004111,Dimenhydrinate,1949,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2009]
chemical_mesh_d005446,Fluocinolone Acetonide,1961,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2009]
chemical_mesh_d002747,Chlorpropamide,1958,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[2009]
chemical_mesh_c041667,vesnarinone,1984,[],[],[],[],['gene_5140'],['PDE3B'],[1966],[2009]
chemical_mesh_d008696,Methandrostenolone,1959,[],[],[],[],['gene_367'],['AR'],[1970],[2009]
chemical_mesh_d011395,Promazine,1955,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2010]
chemical_mesh_d010464,Perazine,1959,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2010]
chemical_mesh_c015808,difluprednate,1977,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2010]
chemical_mesh_c005900,triamcinolone hexacetonide,1967,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2012]
chemical_mesh_d008776,Methylprednisolone Hemisuccinate,1960,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2012]
chemical_mesh_c015451,piretanide,1978,[],[],[],[],['gene_6557'],['SLC12A1'],[1964],[2013]
chemical_mesh_c005157,methoxyphenamine,1948,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2014]
chemical_mesh_d005443,Flumethasone,1963,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2014]
chemical_mesh_d009530,Nicergoline,1971,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[2014]
chemical_mesh_d004319,Doxylamine,1956,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2014]
chemical_mesh_d009966,Orphenadrine,1958,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2014]
chemical_mesh_d001566,Benzocaine,1946,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2016]
chemical_mesh_d010633,Phenmetrazine,1953,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[2016]
chemical_mesh_d014282,Trihexyphenidyl,1949,[],[],[],[],['gene_1128'],['CHRM1'],[1970],[2017]
chemical_mesh_d010110,Oxymetholone,1961,[],[],[],[],['gene_367'],['AR'],[1970],[2019]
chemical_mesh_d005866,Gestonorone Caproate,1968,[],[],[],[],['gene_5241'],['PGR'],[1947],[2020]
chemical_mesh_d008779,Methylthiouracil,1945,[],[],[],[],['gene_7173'],['TPO'],[1959],[2021]
chemical_mesh_d015103,Droxidopa,1948,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2021]
chemical_mesh_c027260,pirarubicin,1974,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2022]
chemical_mesh_c036266,prednylidene,1962,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2022]
