query_cpt,query_name,query_year,Ly_ans_cpts,Ly_ans_names,Ly_ans_years,Ly_rel_years,Uy_ans_cpts,Uy_ans_names,Uy_ans_years,Uy_rel_years
chemical_mesh_d008525,Medroxyprogesterone,1960,['gene_5241'],['PGR'],[1947],[1984],[],[],[],[]
chemical_mesh_c100075,mibolerone,1976,['gene_367'],['AR'],[1970],[1985],[],[],[],[]
chemical_mesh_d005576,Colforsin,1978,"['gene_107', 'gene_55811']","['ADCY1', 'ADCY10']","[1962, 1975]","[1985, 1989]",[],[],[],[]
chemical_mesh_c036837,"2,3,5-trimethyl-6-(12-hydroxy-5,10-dodecadiynyl)-1,4-benzoquinone",1982,['gene_240'],['ALOX5'],[1980],[1985],[],[],[],[]
chemical_mesh_d017312,Toremifene,1975,['gene_2099'],['ESR1'],[1967],[1985],['gene_3480'],['IGF1R'],[1981],[2015]
chemical_mesh_d015738,Famotidine,1982,['gene_3274'],['HRH2'],[1972],[1985],[],[],[],[]
chemical_mesh_c015340,mepindolol,1975,"['gene_154', 'gene_153']","['ADRB2', 'ADRB1']","[1967, 1975]","[1985, 1988]",[],[],[],[]
chemical_mesh_c038931,cetamolol,1983,['gene_153'],['ADRB1'],[1975],[1985],[],[],[],[]
chemical_mesh_d017330,Remoxipride,1984,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_d002065,Buspirone,1975,"['gene_3350', 'gene_1813']","['HTR1A', 'DRD2']","[1974, 1976]","[1985, 1986]",[],[],[],[]
chemical_mesh_c043077,ipsapirone,1984,['gene_3350'],['HTR1A'],[1974],[1985],[],[],[],[]
chemical_mesh_c037293,denopamine,1983,['gene_153'],['ADRB1'],[1975],[1985],[],[],[],[]
chemical_mesh_c010809,tulobuterol,1975,['gene_154'],['ADRB2'],[1967],[1985],[],[],[],[]
chemical_mesh_d008729,Methoxamine,1949,['gene_146'],['ADRA1D'],[1963],[1985],[],[],[],[]
chemical_mesh_c047508,rotigotine,1985,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_d007980,Levodopa,1926,"['gene_1813', 'gene_1812']","['DRD2', 'DRD1']","[1976, 1981]","[1985, 1990]",[],[],[],[]
chemical_mesh_d002077,Butorphanol,1974,['gene_4986'],['OPRK1'],[1972],[1985],['gene_4988'],['OPRM1'],[1945],[2019]
chemical_mesh_d009266,Nalbuphine,1970,['gene_4986'],['OPRK1'],[1972],[1985],['gene_4988'],['OPRM1'],[1945],[2021]
chemical_mesh_c078143,levosulpiride,1979,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_d004174,Diprenorphine,1972,['gene_4986'],['OPRK1'],[1972],[1985],['gene_4988'],['OPRM1'],[1945],[1991]
chemical_mesh_d005665,Furosemide,1964,['gene_6557'],['SLC12A1'],[1964],[1985],[],[],[],[]
chemical_mesh_c047759,delapril,1985,['gene_1636'],['ACE'],[1949],[1985],[],[],[],[]
chemical_mesh_c016371,lonidamine,1976,['gene_3098'],['HK1'],[1945],[1985],"['gene_3101', 'gene_3099']","['HK3', 'HK2']","[1951, 1951]","[1996, 2011]"
chemical_mesh_d010479,Pergolide,1979,['gene_1813'],['DRD2'],[1976],[1985],['gene_1812'],['DRD1'],[1981],[1995]
chemical_mesh_d014221,Triamcinolone,1958,['gene_2908'],['NR3C1'],[1972],[1985],[],[],[],[]
chemical_mesh_d008775,Methylprednisolone,1957,['gene_2908'],['NR3C1'],[1972],[1985],[],[],[],[]
chemical_mesh_d008704,Methazolamide,1958,"['gene_760', 'gene_765', 'gene_759', 'gene_761']","['CA2', 'CA6', 'CA1', 'CA3']","[1952, 1978, 1953, 1927]","[1985, 1987, 1987, 1987]","['gene_762', 'gene_768']","['CA4', 'CA9']","[1972, 1976]","[1995, 2003]"
chemical_mesh_d011398,Promethazine,1948,['gene_3269'],['HRH1'],[1973],[1985],[],[],[],[]
chemical_mesh_d000500,Allylestrenol,1960,['gene_5241'],['PGR'],[1947],[1985],[],[],[],[]
chemical_mesh_d014859,Warfarin,1950,['gene_1728'],['NQO1'],[1959],[1985],[],[],[],[]
chemical_mesh_d004294,Domperidone,1977,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_d005476,Fluphenazine,1959,['gene_1813'],['DRD2'],[1976],[1985],[],[],[],[]
chemical_mesh_c005924,cortivazol,1973,['gene_2908'],['NR3C1'],[1972],[1985],[],[],[],[]
chemical_mesh_c038345,droloxifene,1982,['gene_2099'],['ESR1'],[1967],[1985],[],[],[],[]
chemical_mesh_c038806,"1,4-dihydropyridine",1965,['gene_779'],['CACNA1S'],[1984],[1986],['gene_778'],['CACNA1F'],[1982],[2003]
chemical_mesh_d017272,Celiprolol,1978,['gene_153'],['ADRB1'],[1975],[1986],[],[],[],[]
chemical_mesh_c005671,oxendolone,1975,['gene_367'],['AR'],[1970],[1986],[],[],[],[]
chemical_mesh_d017298,Bisoprolol,1984,['gene_153'],['ADRB1'],[1975],[1986],[],[],[],[]
chemical_mesh_c036007,bopindolol,1982,"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1986, 1986]",[],[],[],[]
chemical_mesh_d020891,Raclopride,1985,['gene_1813'],['DRD2'],[1976],[1986],[],[],[],[]
chemical_mesh_d009853,Omeprazole,1982,['gene_495'],['ATP4A'],[1970],[1986],[],[],[],[]
chemical_mesh_c041226,Terazosin,1981,['gene_146'],['ADRA1D'],[1963],[1986],[],[],[],[]
chemical_mesh_c046318,dopexamine,1985,['gene_154'],['ADRB2'],[1967],[1986],[],[],[],[]
chemical_mesh_c038402,timoprazole,1983,['gene_495'],['ATP4A'],[1970],[1986],[],[],[],[]
chemical_mesh_c045914,TZU 0460,1984,['gene_3274'],['HRH2'],[1972],[1986],[],[],[],[]
chemical_mesh_c049054,temelastine,1986,['gene_3269'],['HRH1'],[1973],[1986],[],[],[],[]
chemical_mesh_c002989,indenolol,1972,"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1986, 1986]",[],[],[],[]
chemical_mesh_c025034,doxifluridine,1978,['gene_7298'],['TYMS'],[1960],[1986],[],[],[],[]
chemical_mesh_c050325,indolidan,1986,['gene_5140'],['PDE3B'],[1966],[1986],[],[],[],[]
chemical_mesh_d015764,Bepridil,1977,['gene_779'],['CACNA1S'],[1984],[1986],[],[],[],[]
chemical_mesh_d000676,Amrinone,1978,['gene_5140'],['PDE3B'],[1966],[1986],[],[],[],[]
chemical_mesh_d020913,Perindopril,1985,['gene_1636'],['ACE'],[1949],[1986],[],[],[],[]
chemical_mesh_d017315,Cilazapril,1985,['gene_1636'],['ACE'],[1949],[1986],[],[],[],[]
chemical_mesh_d017035,Pravastatin,1986,['gene_3156'],['HMGCR'],[1970],[1986],[],[],[],[]
chemical_mesh_d007654,Ketoconazole,1978,"['gene_1583', 'gene_1584']","['CYP11A1', 'CYP11B1']","[1976, 1965]","[1986, 1990]",['gene_1586'],['CYP17A1'],[1986],[1991]
chemical_mesh_d019257,Quinpirole,1985,['gene_1813'],['DRD2'],[1976],[1986],[],[],[],[]
chemical_mesh_d004221,Disulfiram,1949,['gene_217'],['ALDH2'],[1982],[1990],[],[],[],[]
chemical_mesh_c021988,deflazacort,1965,['gene_2908'],['NR3C1'],[1972],[1986],[],[],[],[]
chemical_mesh_c024892,medroxalol,1980,['gene_154'],['ADRB2'],[1967],[1986],[],[],[],[]
chemical_mesh_d009543,Nifedipine,1972,['gene_779'],['CACNA1S'],[1984],[1987],['gene_778'],['CACNA1F'],[1982],[2016]
chemical_mesh_d009529,Nicardipine,1975,['gene_779'],['CACNA1S'],[1984],[1987],['gene_778'],['CACNA1F'],[1982],[2013]
chemical_mesh_d015737,Nisoldipine,1980,['gene_779'],['CACNA1S'],[1984],[1987],[],[],[],[]
chemical_mesh_c044946,benazepril,1985,['gene_1636'],['ACE'],[1949],[1987],[],[],[],[]
chemical_mesh_d016713,Ritanserin,1985,"['gene_3356', 'gene_3358']","['HTR2A', 'HTR2C']","[1980, 1986]","[1987, 1989]",[],[],[],[]
chemical_mesh_d005047,Etoposide,1972,['gene_7153'],['TOP2A'],[1978],[1987],[],[],[],[]
chemical_mesh_c021139,anagrelide,1979,['gene_5140'],['PDE3B'],[1966],[1987],[],[],[],[]
chemical_mesh_d004115,Dimethindene,1960,['gene_3269'],['HRH1'],[1973],[1987],[],[],[],[]
chemical_mesh_d014043,Tolazoline,1945,['gene_146'],['ADRA1D'],[1963],[1987],[],[],[],[]
chemical_mesh_c020976,azelastine,1979,['gene_3269'],['HRH1'],[1973],[1987],[],[],[],[]
chemical_mesh_d007665,Ketotifen,1977,['gene_3269'],['HRH1'],[1973],[1987],[],[],[],[]
chemical_mesh_d017374,Paroxetine,1969,['gene_6532'],['SLC6A4'],[1980],[1987],[],[],[],[]
chemical_mesh_d002997,Clomipramine,1964,['gene_6532'],['SLC6A4'],[1980],[1987],[],[],[],[]
chemical_mesh_c052133,benazeprilat,1987,['gene_1636'],['ACE'],[1949],[1987],[],[],[],[]
chemical_mesh_c038812,Indolapril,1983,['gene_1636'],['ACE'],[1949],[1987],[],[],[],[]
chemical_mesh_d005048,Etorphine,1967,['gene_4986'],['OPRK1'],[1972],[1987],['gene_4988'],['OPRM1'],[1945],[2002]
chemical_mesh_d009271,Naltrexone,1973,['gene_4988'],['OPRM1'],[1945],[1987],['gene_4986'],['OPRK1'],[1972],[1992]
chemical_mesh_c042829,ponalrestat,1975,['gene_231'],['AKR1B1'],[1960],[1987],[],[],[],[]
chemical_mesh_d019821,Simvastatin,1986,['gene_3156'],['HMGCR'],[1970],[1987],[],[],[],[]
chemical_mesh_c038131,epalrestat,1976,['gene_231'],['AKR1B1'],[1960],[1987],[],[],[],[]
chemical_mesh_d000628,Aminophylline,1925,['gene_5140'],['PDE3B'],[1966],[1987],[],[],[],[]
chemical_mesh_c038213,brofaromine,1983,['gene_4128'],['MAOA'],[1978],[1987],[],[],[],[]
chemical_mesh_d000639,Amitriptyline,1960,['gene_6532'],['SLC6A4'],[1980],[1987],[],[],[],[]
chemical_mesh_d005473,Fluoxetine,1974,['gene_6532'],['SLC6A4'],[1980],[1987],[],[],[],[]
chemical_mesh_c033273,Gestodene,1981,['gene_5241'],['PGR'],[1947],[1987],[],[],[],[]
chemical_mesh_d017135,Desogestrel,1976,"['gene_5241', 'gene_2099']","['PGR', 'ESR1']","[1947, 1967]","[1987, 1990]",[],[],[],[]
chemical_mesh_d015283,Citalopram,1977,['gene_6532'],['SLC6A4'],[1980],[1987],[],[],[],[]
chemical_mesh_c024319,norethindrone enanthate,1968,['gene_5241'],['PGR'],[1947],[1987],[],[],[],[]
chemical_mesh_d004329,Droperidol,1963,['gene_1813'],['DRD2'],[1976],[1987],[],[],[],[]
chemical_mesh_d014212,Tretinoin,1946,"['gene_5914', 'gene_5916']","['RARA', 'RARG']","[1966, 1981]","[1988, 1989]",['gene_5371'],['PML'],[1963],[1991]
chemical_mesh_d017275,Isradipine,1983,['gene_779'],['CACNA1S'],[1984],[1988],['gene_778'],['CACNA1F'],[1982],[2003]
chemical_mesh_d010111,Oxymorphone,1956,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d017328,Fosinopril,1985,['gene_1636'],['ACE'],[1949],[1988],[],[],[],[]
chemical_mesh_d013713,Teniposide,1970,['gene_7153'],['TOP2A'],[1978],[1988],[],[],[],[]
chemical_mesh_d005283,Fentanyl,1963,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d016567,Nizatidine,1985,['gene_3274'],['HRH2'],[1972],[1988],[],[],[],[]
chemical_mesh_d003891,Desipramine,1961,['gene_6532'],['SLC6A4'],[1980],[1988],[],[],[],[]
chemical_mesh_c036604,esmolol,1982,['gene_153'],['ADRB1'],[1975],[1988],[],[],[],[]
chemical_mesh_c014417,clebopride,1977,['gene_1813'],['DRD2'],[1976],[1988],[],[],[],[]
chemical_mesh_c039979,gepirone,1985,['gene_3350'],['HTR1A'],[1974],[1988],[],[],[],[]
chemical_mesh_c053708,cicloprolol,1987,['gene_153'],['ADRB1'],[1975],[1988],[],[],[],[]
chemical_mesh_c053742,roxatidine acetate,1987,['gene_3274'],['HRH2'],[1972],[1988],[],[],[],[]
chemical_mesh_c010798,toloxatone,1975,['gene_4128'],['MAOA'],[1978],[1988],[],[],[],[]
chemical_mesh_d001285,Atropine,1868,"['gene_1131', 'gene_1128']","['CHRM3', 'CHRM1']","[1967, 1970]","[1988, 1988]",[],[],[],[]
chemical_mesh_c026718,physostigmine salicylate,1957,['gene_43'],['ACHE'],[1941],[1988],[],[],[],[]
chemical_mesh_d004316,Doxepin,1964,['gene_3269'],['HRH1'],[1973],[1988],['gene_6532'],['SLC6A4'],[1980],[2013]
chemical_mesh_d003061,Codeine,1888,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d005036,Ethylmorphine,1904,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_c014481,dihydrocodeine,1948,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d004091,Hydromorphone,1937,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d006853,Hydrocodone,1946,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_d008614,Meperidine,1942,['gene_4988'],['OPRM1'],[1945],[1988],[],[],[],[]
chemical_mesh_c047766,bambuterol,1984,['gene_154'],['ADRB2'],[1967],[1988],[],[],[],[]
chemical_mesh_d002110,Caffeine,1860,['gene_5140'],['PDE3B'],[1966],[1988],['gene_135'],['ADORA2A'],[1985],[1995]
chemical_mesh_c056622,enalkiren,1988,['gene_5972'],['REN'],[1940],[1988],[],[],[],[]
chemical_mesh_d008535,Megestrol,1964,['gene_5241'],['PGR'],[1947],[1988],[],[],[],[]
chemical_mesh_d010890,Pirenzepine,1977,"['gene_1128', 'gene_1131']","['CHRM1', 'CHRM3']","[1970, 1967]","[1988, 1990]",[],[],[],[]
chemical_mesh_d002217,Carbachol,1940,"['gene_1128', 'gene_1131']","['CHRM1', 'CHRM3']","[1970, 1967]","[1988, 1990]",[],[],[],[]
chemical_mesh_c025293,alaproclate,1977,['gene_6532'],['SLC6A4'],[1980],[1988],[],[],[],[]
chemical_mesh_d016666,Fluvoxamine,1977,['gene_6532'],['SLC6A4'],[1980],[1988],[],[],[],[]
chemical_mesh_c033071,plomestane,1981,['gene_1588'],['CYP19A1'],[1964],[1988],[],[],[],[]
chemical_mesh_d010423,Pentazocine,1964,"['gene_4988', 'gene_4986']","['OPRM1', 'OPRK1']","[1945, 1972]","[1988, 1989]",[],[],[],[]
chemical_mesh_d005680,gamma-Aminobutyric Acid,1950,[],[],[],[],['gene_2550'],['GABBR1'],[1967],[1992]
chemical_mesh_d002047,Buprenorphine,1974,['gene_4986'],['OPRK1'],[1972],[1989],['gene_4988'],['OPRM1'],[1945],[2003]
chemical_mesh_c056895,flesinoxan,1988,['gene_3350'],['HTR1A'],[1974],[1989],[],[],[],[]
chemical_mesh_c051762,daltroban,1986,['gene_6915'],['TBXA2R'],[1980],[1989],[],[],[],[]
chemical_mesh_c042527,imazodan,1984,['gene_5140'],['PDE3B'],[1966],[1989],[],[],[],[]
chemical_mesh_d017335,Enoximone,1982,['gene_5140'],['PDE3B'],[1966],[1989],[],[],[],[]
chemical_mesh_d009526,Nialamide,1959,"['gene_4128', 'gene_4129']","['MAOA', 'MAOB']","[1978, 1928]","[1989, 1989]",[],[],[],[]
chemical_mesh_d010197,Pancuronium,1967,['gene_1137'],['CHRNA4'],[1981],[1989],[],[],[],[]
chemical_mesh_d014403,Tubocurarine,1943,['gene_1137'],['CHRNA4'],[1981],[1989],[],[],[],[]
chemical_mesh_c045954,RS 43179,1985,['gene_240'],['ALOX5'],[1980],[1989],[],[],[],[]
chemical_mesh_d008454,Mazindol,1970,"['gene_6531', 'gene_6532']","['SLC6A3', 'SLC6A4']","[1960, 1980]","[1989, 1989]",[],[],[],[]
chemical_mesh_d017336,Loratadine,1984,['gene_3269'],['HRH1'],[1973],[1989],[],[],[],[]
chemical_mesh_c006069,mequitazine,1975,['gene_3269'],['HRH1'],[1973],[1989],[],[],[],[]
chemical_mesh_c006656,azatadine,1972,['gene_3269'],['HRH1'],[1973],[1989],[],[],[],[]
chemical_mesh_d011346,Prochlorperazine,1957,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_d025443,Dihydroergocryptine,1967,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_c040624,sulotroban,1984,['gene_6915'],['TBXA2R'],[1980],[1989],[],[],[],[]
chemical_mesh_c052035,trandolapril,1987,['gene_1636'],['ACE'],[1949],[1989],[],[],[],[]
chemical_mesh_d004317,Doxorubicin,1969,['gene_7153'],['TOP2A'],[1978],[1989],[],[],[],[]
chemical_mesh_c054501,quinaprilat,1987,['gene_1636'],['ACE'],[1949],[1989],[],[],[],[]
chemical_mesh_d014801,Vitamin A,1920,['gene_5914'],['RARA'],[1966],[1989],['gene_5916'],['RARG'],[1981],[1992]
chemical_mesh_d018170,Sumatriptan,1988,"['gene_3351', 'gene_3352']","['HTR1B', 'HTR1D']","[1985, 1988]","[1989, 1989]",[],[],[],[]
chemical_mesh_d015474,Isotretinoin,1947,"['gene_5914', 'gene_5916']","['RARA', 'RARG']","[1966, 1981]","[1989, 1990]",[],[],[],[]
chemical_mesh_d004087,Dihydroergotamine,1945,"['gene_3352', 'gene_3351']","['HTR1D', 'HTR1B']","[1988, 1985]","[1989, 1989]",[],[],[],[]
chemical_mesh_d017311,Amlodipine,1986,['gene_779'],['CACNA1S'],[1984],[1989],[],[],[],[]
chemical_mesh_c011581,picotamide,1978,['gene_6915'],['TBXA2R'],[1980],[1989],[],[],[],[]
chemical_mesh_d000255,Adenosine Triphosphate,1937,['gene_135'],['ADORA2A'],[1985],[1989],[],[],[],[]
chemical_mesh_c052555,spirapril,1987,['gene_1636'],['ACE'],[1949],[1989],[],[],[],[]
chemical_mesh_c062101,sufotidine,1989,['gene_3274'],['HRH2'],[1972],[1989],[],[],[],[]
chemical_mesh_c055267,tandospirone,1987,['gene_3350'],['HTR1A'],[1974],[1989],[],[],[],[]
chemical_mesh_c043648,acrivastine,1985,['gene_3269'],['HRH1'],[1973],[1989],[],[],[],[]
chemical_mesh_c047726,quinelorane,1986,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_d003024,Clozapine,1970,"['gene_3356', 'gene_3358']","['HTR2A', 'HTR2C']","[1980, 1986]","[1989, 1990]",[],[],[],[]
chemical_mesh_d017292,Doxazosin,1980,['gene_146'],['ADRA1D'],[1963],[1989],[],[],[],[]
chemical_mesh_d010546,Perphenazine,1957,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_c008522,metylperon,1965,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_d018818,Fenoldopam,1982,['gene_1812'],['DRD1'],[1981],[1989],[],[],[],[]
chemical_mesh_c038616,epanolol,1984,['gene_153'],['ADRB1'],[1975],[1989],[],[],[],[]
chemical_mesh_d004878,Ergotamine,1911,"['gene_3350', 'gene_3351', 'gene_3352']","['HTR1A', 'HTR1B', 'HTR1D']","[1974, 1985, 1988]","[1989, 1989, 1989]",[],[],[],[]
chemical_mesh_d005277,Fenfluramine,1954,"['gene_3352', 'gene_3356']","['HTR1D', 'HTR2A']","[1988, 1980]","[1989, 1989]","['gene_6532', 'gene_3358']","['SLC6A4', 'HTR2C']","[1980, 1986]","[1992, 1994]"
chemical_mesh_d000661,Amphetamine,1940,['gene_6531'],['SLC6A3'],[1960],[1989],[],[],[],[]
chemical_mesh_d003913,Dextroamphetamine,1946,['gene_6531'],['SLC6A3'],[1960],[1989],[],[],[],[]
chemical_mesh_c004648,testosterone enanthate,1954,['gene_367'],['AR'],[1970],[1989],[],[],[],[]
chemical_mesh_c049331,racecadotril,1986,['gene_4311'],['MME'],[1919],[1989],[],[],[],[]
chemical_mesh_d020909,Acarbose,1979,['gene_279'],['AMY2A'],[1948],[1989],['gene_2548'],['GAA'],[1967],[2007]
chemical_mesh_c016131,testosterone 17 beta-cypionate,1951,['gene_367'],['AR'],[1970],[1989],[],[],[],[]
chemical_mesh_d020110,Pinacidil,1980,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1996]
chemical_mesh_d005905,Glyburide,1968,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1997]
chemical_mesh_c060013,vapiprost,1989,['gene_6915'],['TBXA2R'],[1980],[1990],[],[],[],[]
chemical_mesh_c053238,onapristone,1989,['gene_5241'],['PGR'],[1947],[1990],[],[],[],[]
chemical_mesh_c017114,carfentanil,1978,['gene_4988'],['OPRM1'],[1945],[1990],[],[],[],[]
chemical_mesh_c024763,talipexole,1981,['gene_1813'],['DRD2'],[1976],[1990],[],[],[],[]
chemical_mesh_d017332,Cetirizine,1987,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_d001977,Brompheniramine,1958,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_d002354,Carteolol,1974,"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1990, 1990]",[],[],[],[]
chemical_mesh_d010643,Phenoxybenzamine,1953,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1998]
chemical_mesh_d013881,Thioridazine,1958,['gene_1813'],['DRD2'],[1976],[1990],[],[],[],[]
chemical_mesh_d018967,Risperidone,1988,['gene_1813'],['DRD2'],[1976],[1990],['gene_3356'],['HTR2A'],[1980],[1993]
chemical_mesh_c033600,indorenate,1981,['gene_3350'],['HTR1A'],[1974],[1990],[],[],[],[]
chemical_mesh_d006919,Hydroxyzine,1956,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_c054518,ceronapril,1989,['gene_1636'],['ACE'],[1949],[1990],[],[],[],[]
chemical_mesh_d017316,Fadrozole,1987,['gene_1588'],['CYP19A1'],[1964],[1990],[],[],[],[]
chemical_mesh_c010642,"3,3',5-triiodothyroacetic acid",1954,['gene_7068'],['THRB'],[1974],[1990],['gene_7067'],['THRA'],[1948],[2001]
chemical_mesh_d015650,"24,25-Dihydroxyvitamin D 3",1972,['gene_7421'],['VDR'],[1980],[1990],[],[],[],[]
chemical_mesh_d013974,Thyroxine,1921,['gene_7068'],['THRB'],[1974],[1990],['gene_7067'],['THRA'],[1948],[1994]
chemical_mesh_d002112,Calcifediol,1968,['gene_7421'],['VDR'],[1980],[1990],[],[],[],[]
chemical_mesh_c045359,setoperone,1985,['gene_3356'],['HTR2A'],[1980],[1990],[],[],[],[]
chemical_mesh_d014196,Trazodone,1970,['gene_3356'],['HTR2A'],[1980],[1990],"['gene_3358', 'gene_6532']","['HTR2C', 'SLC6A4']","[1986, 1980]","[1994, 2002]"
chemical_mesh_d001507,Beclomethasone,1967,['gene_2908'],['NR3C1'],[1972],[1990],[],[],[],[]
chemical_mesh_c057364,nitecapone,1988,['gene_1312'],['COMT'],[1958],[1990],[],[],[],[]
chemical_mesh_d020105,Milrinone,1983,['gene_5140'],['PDE3B'],[1966],[1990],[],[],[],[]
chemical_mesh_c057921,sezolamide,1988,['gene_760'],['CA2'],[1952],[1990],"['gene_759', 'gene_761', 'gene_762', 'gene_763']","['CA1', 'CA3', 'CA4', 'CA5A']","[1953, 1927, 1972, 1830]","[1994, 1994, 1994, 1994]"
chemical_mesh_d016210,Methacholine Chloride,1935,['gene_1131'],['CHRM3'],[1967],[1990],[],[],[],[]
chemical_mesh_d004025,Dicyclomine,1951,['gene_1131'],['CHRM3'],[1967],[1990],['gene_1128'],['CHRM1'],[1970],[2016]
chemical_mesh_d012601,Scopolamine,1885,['gene_1131'],['CHRM3'],[1967],[1990],['gene_1128'],['CHRM1'],[1970],[2017]
chemical_mesh_c013915,boldenone,1957,['gene_367'],['AR'],[1970],[1990],[],[],[],[]
chemical_mesh_d009641,Norethynodrel,1957,['gene_5241'],['PGR'],[1947],[1990],[],[],[],[]
chemical_mesh_c007734,flunisolide,1976,['gene_2908'],['NR3C1'],[1972],[1990],[],[],[],[]
chemical_mesh_d002034,Bumetanide,1972,['gene_6557'],['SLC12A1'],[1964],[1990],[],[],[],[]
chemical_mesh_d010074,Oxandrolone,1962,['gene_367'],['AR'],[1970],[1990],[],[],[],[]
chemical_mesh_d015761,4-Aminopyridine,1960,[],[],[],[],['gene_3736'],['KCNA1'],[1967],[1991]
chemical_mesh_d000638,Amiodarone,1967,[],[],[],[],['gene_153'],['ADRB1'],[1975],[1991]
chemical_mesh_d010862,Pilocarpine,1878,[],[],[],[],['gene_1131'],['CHRM3'],[1967],[1991]
chemical_mesh_d008691,Methadone,1947,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1991]
chemical_mesh_d009173,Mycophenolic Acid,1933,[],[],[],[],['gene_3614'],['IMPDH1'],[1961],[1991]
chemical_mesh_d008468,Meclizine,1954,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1991]
chemical_mesh_c047340,levocabastine,1968,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1991]
chemical_mesh_d003533,Cyproheptadine,1945,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1991]
chemical_mesh_c005430,phenindamine,1947,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1991]
chemical_mesh_d002192,Canrenone,1964,[],[],[],[],['gene_4306'],['NR3C2'],[1976],[1991]
chemical_mesh_d010665,Phenylpropanolamine,1928,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1991, 2007]"
chemical_mesh_d010117,Oxypurinol,1966,[],[],[],[],['gene_7498'],['XDH'],[1950],[1991]
chemical_mesh_c055085,calcipotriene,1988,[],[],[],[],['gene_7421'],['VDR'],[1980],[1991]
chemical_mesh_c029167,ST 1435,1976,[],[],[],[],['gene_5241'],['PGR'],[1947],[1991]
chemical_mesh_c040210,edatrexate,1982,[],[],[],[],['gene_1719'],['DHFR'],[1961],[1991]
chemical_mesh_c063119,ramatroban,1989,[],[],[],[],"['gene_6915', 'gene_5729']","['TBXA2R', 'PTGDR']","[1980, 1964]","[1991, 2003]"
chemical_mesh_c016767,sulprostone,1977,[],[],[],[],['gene_5732'],['PTGER2'],[1963],[1991]
chemical_mesh_d019819,Budesonide,1979,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1991]
chemical_mesh_d005438,Fludrocortisone,1955,[],[],[],[],['gene_4306'],['NR3C2'],[1976],[1991]
chemical_mesh_c017367,carmofur,1976,[],[],[],[],['gene_7298'],['TYMS'],[1960],[1991]
chemical_mesh_d020280,Sertraline,1983,[],[],[],[],['gene_6532'],['SLC6A4'],[1980],[1991]
chemical_mesh_d013792,Thalidomide,1956,[],[],[],[],['gene_7124'],['TNF'],[1971],[1991]
chemical_mesh_d008464,Mecamylamine,1955,[],[],[],[],['gene_1137'],['CHRNA4'],[1981],[1991]
chemical_mesh_d009241,Ipratropium,1972,[],[],[],[],"['gene_1131', 'gene_1128']","['CHRM3', 'CHRM1']","[1967, 1970]","[1991, 1993]"
chemical_mesh_c060219,ridogrel,1989,[],[],[],[],['gene_6915'],['TBXA2R'],[1980],[1992]
chemical_mesh_c017576,norgestimate,1977,[],[],[],[],['gene_5241'],['PGR'],[1947],[1992]
chemical_mesh_c053541,bicalutamide,1988,[],[],[],[],['gene_367'],['AR'],[1970],[1992]
chemical_mesh_d016572,Cyclosporine,1957,[],[],[],[],"['gene_5534', 'gene_11261']","['PPP3R1', 'CHP1']","[1966, 1965]","[1992, 1999]"
