hsa,gene_name,gene_concept,year
hsa04060,CSF1R,gene_1436,1957
hsa04060,TNFRSF25,gene_8718,1920
hsa04060,TNFRSF10B,gene_8795,1980
hsa04060,NGFR,gene_4804,1973
hsa04060,BMPR2,gene_659,1872
hsa04061,CCL14,gene_6358,1961
hsa04061,CCL16,gene_6360,1964
hsa04061,CCL7,gene_6354,1945
hsa04061,CCL2,gene_6347,1971
hsa04061,CCL4,gene_6351,1954
hsa04061,CXCL8,gene_3576,1921
hsa04061,PPBP,gene_5473,1975
hsa04061,PF4,gene_5196,1955
hsa04061,IL6,gene_3569,1978
hsa04061,IL2,gene_3558,1973
hsa04061,TNF,gene_7124,1971
hsa04061,LTA,gene_4049,1976
hsa04061,TNFSF10,gene_8743,1856
hsa04061,CSF1,gene_1435,1980
hsa04061,IL2RA,gene_3559,1976
hsa04061,IL2RB,gene_3560,1983
hsa04061,TNFRSF10B,gene_8795,1980
hsa04061,CSF1R,gene_1436,1957
hsa04062,PPBP,gene_5473,1975
hsa04062,CXCL8,gene_3576,1921
hsa04062,PF4,gene_5196,1955
hsa04062,CCL2,gene_6347,1971
hsa04062,CCL4,gene_6351,1954
hsa04062,CCL7,gene_6354,1945
hsa04062,CCL14,gene_6358,1961
hsa04062,CCL16,gene_6360,1964
hsa04062,GNAI1,gene_2770,1964
hsa04062,ADCY1,gene_107,1962
hsa04062,SRC,gene_6714,1970
hsa04062,SHC2,gene_25759,1977
hsa04062,HRAS,gene_3265,1982
hsa04062,KRAS,gene_3845,1959
hsa04062,NRAS,gene_4893,1983
hsa04062,PIK3R2,gene_5296,1978
hsa04062,AKT1,gene_207,1975
hsa04062,IKBKG,gene_8517,1947
hsa04062,NFKB1,gene_4790,1972
hsa04062,RELA,gene_5970,1925
hsa04062,RAC1,gene_5879,1976
hsa04062,WAS,gene_7454,1819
hsa04062,PTK2,gene_5747,1976
hsa04064,ZAP70,gene_7535,1971
hsa04064,LAT,gene_27040,1956
hsa04064,IGH,gene_102723407,1968
hsa04064,BLNK,gene_29760,1970
hsa04064,IL1B,gene_3553,1980
hsa04064,TNF,gene_7124,1971
hsa04064,RIPK1,gene_8737,1879
hsa04064,CYLD,gene_1540,1974
hsa04064,LBP,gene_3929,1975
hsa04064,LTA,gene_4049,1976
hsa04064,IKBKG,gene_8517,1947
hsa04064,PARP1,gene_142,1975
hsa04064,ATM,gene_472,1959
hsa04064,NFKB1,gene_4790,1972
hsa04064,RELA,gene_5970,1925
hsa04064,BCL2A1,gene_597,1948
hsa04064,CXCL8,gene_3576,1921
hsa04064,CCL4,gene_6351,1954
hsa04064,PLAU,gene_5328,1963
hsa04064,CSNK2B,gene_1460,1952
hsa04066,IL6,gene_3569,1978
hsa04066,IFNG,gene_3458,1978
hsa04066,RELA,gene_5970,1925
hsa04066,NFKB1,gene_4790,1972
hsa04066,INS,gene_3630,1922
hsa04066,EGF,gene_1950,1964
hsa04066,IGF1,gene_3479,1974
hsa04066,INSR,gene_3643,1962
hsa04066,EGFR,gene_1956,1966
hsa04066,ERBB2,gene_2064,1968
hsa04066,PIK3R2,gene_5296,1978
hsa04066,AKT1,gene_207,1975
hsa04066,EIF4E,gene_1977,1981
hsa04066,RPS6,gene_6194,1977
hsa04066,CREBBP,gene_1387,1978
hsa04066,EP300,gene_2033,1975
hsa04066,TIMP1,gene_7076,1970
hsa04066,EPO,gene_2056,1955
hsa04066,TF,gene_7018,1948
hsa04066,TFRC,gene_7037,1975
hsa04066,VEGFA,gene_7422,1965
hsa04066,SERPINE1,gene_5054,1956
hsa04066,TEK,gene_7010,1959
hsa04066,NPPA,gene_4878,1964
hsa04066,SLC2A1,gene_6513,1974
hsa04066,HK3,gene_3101,1951
hsa04066,HK1,gene_3098,1945
hsa04066,GAPDH,gene_2597,1952
hsa04066,ENO2,gene_2026,1974
hsa04066,ENO1,gene_2023,1958
hsa04066,LDHA,gene_3939,1964
hsa04066,LDHB,gene_3945,1964
hsa04066,LDHC,gene_3948,1969
hsa04070,PIK3R2,gene_5296,1978
hsa04070,PTEN,gene_5728,1800
hsa04070,INPP5D,gene_3635,1794
hsa04070,PIK3C2A,gene_5286,1962
hsa04070,CALML3,gene_810,1969
hsa04070,CALM3,gene_808,1799
hsa04070,CALM1,gene_801,1979
hsa04071,TNF,gene_7124,1971
hsa04071,CTSD,gene_1509,1962
hsa04071,BID,gene_637,1951
hsa04071,MAPK14,gene_1432,1978
hsa04071,AKT1,gene_207,1975
hsa04071,TP53,gene_7157,1976
hsa04071,FCER1G,gene_2207,1981
hsa04071,PIK3R2,gene_5296,1978
hsa04071,KNG1,gene_3827,1949
hsa04071,GNAI1,gene_2770,1964
hsa04071,SGPL1,gene_8879,1975
hsa04071,HRAS,gene_3265,1982
hsa04071,KRAS,gene_3845,1959
hsa04071,NRAS,gene_4893,1983
hsa04071,RAC1,gene_5879,1976
hsa04071,PTEN,gene_5728,1800
hsa04071,NFKB1,gene_4790,1972
hsa04071,RELA,gene_5970,1925
hsa04080,CHRM1,gene_1128,1970
hsa04080,ADRA1D,gene_146,1963
hsa04080,ADRB1,gene_153,1975
hsa04080,ADRB2,gene_154,1967
hsa04080,DRD2,gene_1813,1976
hsa04080,HRH1,gene_3269,1973
hsa04080,HRH2,gene_3274,1972
hsa04080,HTR2A,gene_3356,1980
hsa04080,TAAR9,gene_134860,1956
hsa04080,TAAR6,gene_319100,1979
hsa04080,TAAR1,gene_134864,1975
hsa04080,AGT,gene_183,1958
hsa04080,AGTR1,gene_185,1945
hsa04080,AGTR2,gene_186,1976
hsa04080,GRP,gene_2922,1970
hsa04080,GRPR,gene_2925,1954
hsa04080,BRS3,gene_680,1966
hsa04080,KNG1,gene_3827,1949
hsa04080,C3,gene_718,1953
hsa04080,C5,gene_727,1966
hsa04080,C5AR1,gene_728,1969
hsa04080,FPR1,gene_2357,1969
hsa04080,CCK,gene_885,1946
hsa04080,POMC,gene_5443,1946
hsa04080,MLN,gene_4295,1971
hsa04080,NPY,gene_4852,1976
hsa04080,PYY,gene_5697,1980
hsa04080,PPY,gene_5539,1975
hsa04080,NTS,gene_4922,1975
hsa04080,PENK,gene_5179,1981
hsa04080,PDYN,gene_5173,1976
hsa04080,OPRM1,gene_4988,1945
hsa04080,OXT,gene_5020,1929
hsa04080,SST,gene_6750,1962
hsa04080,TAC1,gene_6863,1947
hsa04080,TAC3,gene_6866,1959
hsa04080,AVP,gene_551,1929
hsa04080,F2,gene_2147,1913
hsa04080,CTSG,gene_1511,1948
hsa04080,PLG,gene_5340,1946
hsa04080,PRSS1,gene_5644,1970
hsa04080,F2R,gene_2149,1889
hsa04080,PMCH,gene_5367,1955
hsa04080,CGA,gene_1081,1974
hsa04080,FSHR,gene_2492,1974
hsa04080,LHCGR,gene_3973,1964
hsa04080,GPHA2,gene_170589,1945
hsa04080,GPHB5,gene_122876,1969
hsa04080,TSHR,gene_7253,1974
hsa04080,PTGDR,gene_5729,1964
hsa04080,CNR1,gene_1268,1967
hsa04080,CNR2,gene_1269,1971
hsa04080,GNRH1,gene_2796,1969
hsa04080,GNRHR,gene_2798,1981
hsa04080,TRH,gene_7200,1961
hsa04080,RLN2,gene_6019,1971
hsa04080,CALCA,gene_796,1963
hsa04080,ADM,gene_133,1975
hsa04080,ADM2,gene_79924,1936
hsa04080,IAPP,gene_3375,1963
hsa04080,CALCR,gene_799,1965
hsa04080,CRH,gene_1392,1956
hsa04080,UCN3,gene_114131,1971
hsa04080,GIP,gene_2695,1974
hsa04080,GCG,gene_2641,1947
hsa04080,GCGR,gene_2642,1947
hsa04080,GHRH,gene_2691,1961
hsa04080,PTH,gene_5741,1925
hsa04080,SCT,gene_6343,1906
hsa04080,VIP,gene_7432,1953
hsa04080,TSPO,gene_706,1972
hsa04080,NR3C1,gene_2908,1972
hsa04080,GH1,gene_2688,1932
hsa04080,CSH1,gene_1442,1975
hsa04080,CSH2,gene_1443,1905
hsa04080,GHR,gene_2690,1964
hsa04080,THRA,gene_7067,1948
hsa04080,LEP,gene_3952,1947
hsa04080,PRL,gene_5617,1936
hsa04080,PRLR,gene_5618,1974
hsa04080,PGRMC1,gene_10857,1971
hsa04110,CCND1,gene_595,1980
hsa04110,RB1,gene_5925,1947
hsa04110,ABL1,gene_25,1976
hsa04110,MYC,gene_4609,1959
hsa04110,CDKN2A,gene_1029,1971
hsa04110,CDKN2B,gene_1030,1950
hsa04110,TTK,gene_7272,1965
hsa04110,CREBBP,gene_1387,1978
hsa04110,EP300,gene_2033,1975
hsa04110,ATR,gene_545,1963
hsa04110,ATM,gene_472,1959
hsa04110,TP53,gene_7157,1976
hsa04110,PCNA,gene_5111,1977
hsa04114,INS,gene_3630,1922
hsa04114,IGF1,gene_3479,1974
hsa04114,PGR,gene_5241,1947
hsa04114,AR,gene_367,1970
hsa04114,ADCY1,gene_107,1962
hsa04114,AURKA,gene_6790,1961
hsa04114,MOS,gene_4342,1953
hsa04114,MAPK14,gene_1432,1978
hsa04114,CALML3,gene_810,1969
hsa04114,CALM3,gene_808,1799
hsa04114,CALM1,gene_801,1979
hsa04115,ATM,gene_472,1959
hsa04115,ATR,gene_545,1963
hsa04115,CDKN2A,gene_1029,1971
hsa04115,TP53,gene_7157,1976
hsa04115,CCND1,gene_595,1980
hsa04115,TNFRSF10B,gene_8795,1980
hsa04115,BID,gene_637,1951
hsa04115,PMAIP1,gene_5366,1947
hsa04115,CYCS,gene_54205,1939
hsa04115,IGF1,gene_3479,1974
hsa04115,SERPINE1,gene_5054,1956
hsa04115,THBS1,gene_7057,1961
hsa04115,PTEN,gene_5728,1800
hsa04120,UBE2K,gene_3093,1950
hsa04120,ITCH,gene_83737,1788
hsa04120,CBL,gene_867,1968
hsa04120,PML,gene_5371,1963
hsa04120,ERCC8,gene_1161,1975
hsa04120,SOCS1,gene_8651,1946
hsa04120,SOCS3,gene_9021,1963
hsa04142,TCIRG1,gene_10312,1948
hsa04142,ATP6V0A2,gene_23545,1946
hsa04142,ATP6AP1,gene_537,1959
hsa04142,CTSA,gene_5476,1965
hsa04142,CTSB,gene_1508,1957
hsa04142,CTSC,gene_1075,1952
hsa04142,CTSD,gene_1509,1962
hsa04142,CTSG,gene_1511,1948
hsa04142,CTSH,gene_1512,1973
hsa04142,CTSL,gene_1514,1979
hsa04142,LGMN,gene_5641,1975
hsa04142,GLA,gene_2717,1951
hsa04142,GLB1,gene_2720,1952
hsa04142,GAA,gene_2548,1967
hsa04142,GBA1,gene_2629,1973
hsa04142,IDUA,gene_3425,1951
hsa04142,NAGA,gene_4668,1869
hsa04142,NAGLU,gene_4669,1973
hsa04142,GALC,gene_2581,1970
hsa04142,GUSB,gene_2990,1947
hsa04142,FUCA1,gene_2517,1965
hsa04142,HEXA,gene_3073,1945
hsa04142,HEXB,gene_3074,1975
hsa04142,NEU1,gene_4758,1948
hsa04142,ARSA,gene_410,1967
hsa04142,ARSB,gene_411,1968
hsa04142,GALNS,gene_2588,1952
hsa04142,IDS,gene_3423,1968
hsa04142,LIPA,gene_3988,1967
hsa04142,ACP2,gene_53,1967
hsa04142,NPC1,gene_4864,1977
hsa04142,SLC17A5,gene_26503,1954
hsa04142,AP1M2,gene_10053,1973
hsa04144,AP2B1,gene_163,1966
hsa04144,PML,gene_5371,1963
hsa04144,TFRC,gene_7037,1975
hsa04144,EGFR,gene_1956,1966
hsa04144,CBL,gene_867,1968
hsa04144,ITCH,gene_83737,1788
hsa04144,LDLR,gene_3949,1948
hsa04144,STAMBP,gene_10617,1959
hsa04144,SPG21,gene_51324,1958
hsa04144,SRC,gene_6714,1970
hsa04144,HRAS,gene_3265,1982
hsa04144,IL2RA,gene_3559,1976
hsa04144,IL2RB,gene_3560,1983
hsa04144,HLA-A,gene_3105,1968
hsa04144,HLA-B,gene_3106,1975
hsa04144,HLA-C,gene_3107,1976
hsa04144,HLA-G,gene_3135,1977
hsa04144,HLA-E,gene_3133,1978
hsa04144,FOLR1,gene_2348,1973
hsa04144,CAV2,gene_858,1959
hsa04144,EHD1,gene_10938,1873
hsa04144,AGAP2,gene_116986,1890
hsa04145,HLA-A,gene_3105,1968
hsa04145,HLA-B,gene_3106,1975
hsa04145,HLA-C,gene_3107,1976
hsa04145,HLA-G,gene_3135,1977
hsa04145,HLA-E,gene_3133,1978
hsa04145,HLA-DOA,gene_3111,1965
hsa04145,HLA-DRA,gene_3122,1981
hsa04145,HLA-DRB4,gene_3126,1977
hsa04145,TFRC,gene_7037,1975
hsa04145,ATP6V1E1,gene_529,1978
hsa04145,TCIRG1,gene_10312,1948
hsa04145,ATP6V0A2,gene_23545,1946
hsa04145,ATP6AP1,gene_537,1959
hsa04145,TUBA1B,gene_10376,1975
hsa04145,TUBA4A,gene_7277,1975
hsa04145,MPO,gene_4353,1958
hsa04145,CTSL,gene_1514,1979
hsa04145,FCGR1A,gene_2209,1977
hsa04145,IGH,gene_102723407,1968
hsa04145,C1R,gene_715,1969
hsa04145,ITGAM,gene_3684,1976
hsa04145,ITGB2,gene_3689,1982
hsa04145,C3,gene_718,1953
hsa04145,SFTPA1,gene_653509,1813
hsa04145,SFTPA2,gene_729238,1975
hsa04145,ITGB3,gene_3690,1980
hsa04145,THBS1,gene_7057,1961
hsa04145,RAC1,gene_5879,1976
hsa04145,NCF4,gene_4689,1979
hsa04146,AGXT,gene_189,1922
hsa04146,DAO,gene_1610,1940
hsa04146,IDH1,gene_3417,1972
hsa04146,PAOX,gene_196743,1970
hsa04146,HAO2,gene_51179,1967
hsa04146,CAT,gene_847,1876
hsa04146,SOD1,gene_6647,1958
hsa04146,SOD2,gene_6648,1973
hsa04146,EPHX2,gene_2053,1955
hsa04146,GSTK1,gene_373156,1975
hsa04146,XDH,gene_7498,1950
hsa04150,SLC3A2,gene_6520,1981
hsa04150,ATP6V1E1,gene_529,1978
hsa04150,FLCN,gene_201163,1945
hsa04150,EIF4E,gene_1977,1981
hsa04150,EIF4B,gene_1975,1978
hsa04150,RPS6,gene_6194,1977
hsa04150,WNT1,gene_7471,1982
hsa04150,WNT2,gene_7472,1967
hsa04150,TNF,gene_7124,1971
hsa04150,INS,gene_3630,1922
hsa04150,IGF1,gene_3479,1974
hsa04150,INSR,gene_3643,1962
hsa04150,HRAS,gene_3265,1982
hsa04150,KRAS,gene_3845,1959
hsa04150,NRAS,gene_4893,1983
hsa04150,PIK3R2,gene_5296,1978
hsa04150,PTEN,gene_5728,1800
hsa04150,AKT1,gene_207,1975
hsa04150,MAPKAP1,gene_79109,1982
hsa04150,RICTOR,gene_253260,1811
hsa04151,EGF,gene_1950,1964
hsa04151,TGFA,gene_7039,1967
hsa04151,EREG,gene_2069,1959
hsa04151,FGF1,gene_2246,1981
hsa04151,NGF,gene_4803,1964
hsa04151,INS,gene_3630,1922
hsa04151,IGF1,gene_3479,1974
hsa04151,IGF2,gene_3481,1978
hsa04151,PDGFB,gene_5155,1981
hsa04151,CSF1,gene_1435,1980
hsa04151,KITLG,gene_4254,1965
hsa04151,FLT3LG,gene_2323,1957
hsa04151,VEGFA,gene_7422,1965
hsa04151,PGF,gene_5228,1951
hsa04151,HGF,gene_3082,1952
hsa04151,EGFR,gene_1956,1966
hsa04151,ERBB2,gene_2064,1968
hsa04151,NGFR,gene_4804,1973
hsa04151,INSR,gene_3643,1962
hsa04151,CSF1R,gene_1436,1957
hsa04151,KIT,gene_3815,1885
hsa04151,TEK,gene_7010,1959
hsa04151,HRAS,gene_3265,1982
hsa04151,KRAS,gene_3845,1959
hsa04151,NRAS,gene_4893,1983
hsa04151,RAC1,gene_5879,1976
hsa04151,IGH,gene_102723407,1968
hsa04151,CD19,gene_930,1961
hsa04151,GH1,gene_2688,1932
hsa04151,CSH1,gene_1442,1975
hsa04151,CSH2,gene_1443,1905
hsa04151,PRL,gene_5617,1936
hsa04151,IL2,gene_3558,1973
hsa04151,IL3,gene_3562,1981
hsa04151,IL6,gene_3569,1978
hsa04151,IFNA1,gene_3439,1980
hsa04151,IFNA2,gene_3440,1980
hsa04151,IFNB1,gene_3456,1975
hsa04151,EPO,gene_2056,1955
hsa04151,CSF3,gene_1440,1971
hsa04151,GHR,gene_2690,1964
hsa04151,PRLR,gene_5618,1974
hsa04151,IL2RA,gene_3559,1976
hsa04151,IL2RB,gene_3560,1983
hsa04151,COL1A2,gene_1278,1976
hsa04151,COL2A1,gene_1280,1971
hsa04151,THBS1,gene_7057,1961
hsa04151,FN1,gene_2335,1951
hsa04151,VTN,gene_7448,1966
hsa04151,TNC,gene_3371,1973
hsa04151,VWF,gene_7450,1970
hsa04151,IBSP,gene_3381,1952
hsa04151,ITGA2B,gene_3674,1978
hsa04151,ITGB3,gene_3690,1980
hsa04151,PTK2,gene_5747,1976
hsa04151,PIK3R2,gene_5296,1978
hsa04151,F2R,gene_2149,1889
hsa04151,CHRM1,gene_1128,1970
hsa04151,EIF4E,gene_1977,1981
hsa04151,EIF4B,gene_1975,1978
hsa04151,RPS6,gene_6194,1977
hsa04151,AKT1,gene_207,1975
hsa04151,PTEN,gene_5728,1800
hsa04151,PCK1,gene_5105,1965
hsa04151,PCK2,gene_5106,1963
hsa04151,G6PC1,gene_2538,1948
hsa04151,MYC,gene_4609,1959
hsa04151,CCND1,gene_595,1980
hsa04151,NR4A1,gene_3164,1954
hsa04151,IKBKG,gene_8517,1947
hsa04151,RELA,gene_5970,1925
hsa04151,NFKB1,gene_4790,1972
hsa04151,MYB,gene_4602,1972
hsa04151,TP53,gene_7157,1976
hsa04152,LEP,gene_3952,1947
hsa04152,G6PC1,gene_2538,1948
hsa04152,PCK1,gene_5105,1965
hsa04152,PCK2,gene_5106,1963
hsa04152,CCND1,gene_595,1980
hsa04152,EEF2,gene_1938,1970
hsa04152,LIPE,gene_3991,1964
hsa04152,HMGCR,gene_3156,1970
hsa04152,FASN,gene_2194,1975
hsa04152,SCD,gene_6319,1969
hsa04152,IGF1,gene_3479,1974
hsa04152,INS,gene_3630,1922
hsa04152,INSR,gene_3643,1962
hsa04152,PIK3R2,gene_5296,1978
hsa04152,AKT1,gene_207,1975
hsa04210,TNFSF10,gene_8743,1856
hsa04210,TNFRSF10B,gene_8795,1980
hsa04210,TNF,gene_7124,1971
hsa04210,BID,gene_637,1951
hsa04210,DIABLO,gene_56616,1967
hsa04210,SEPTIN4,gene_5414,1833
hsa04210,CYCS,gene_54205,1939
hsa04210,TUBA1B,gene_10376,1975
hsa04210,TUBA4A,gene_7277,1975
hsa04210,PARP1,gene_142,1975
hsa04210,CAPN1,gene_823,1981
hsa04210,EIF2S1,gene_1965,1977
hsa04210,DDIT3,gene_1649,1976
hsa04210,CTSB,gene_1508,1957
hsa04210,CTSC,gene_1075,1952
hsa04210,CTSD,gene_1509,1962
hsa04210,CTSH,gene_1512,1973
hsa04210,CTSL,gene_1514,1979
hsa04210,RIPK1,gene_8737,1879
hsa04210,FOS,gene_2353,1955
hsa04210,TP53,gene_7157,1976
hsa04210,IKBKG,gene_8517,1947
hsa04210,NFKB1,gene_4790,1972
hsa04210,RELA,gene_5970,1925
hsa04210,BCL2A1,gene_597,1948
hsa04210,ATM,gene_472,1959
hsa04210,PMAIP1,gene_5366,1947
hsa04210,NGF,gene_4803,1964
hsa04210,IL3,gene_3562,1981
hsa04210,PIK3R2,gene_5296,1978
hsa04210,AKT1,gene_207,1975
hsa04210,HRAS,gene_3265,1982
hsa04210,KRAS,gene_3845,1959
hsa04210,NRAS,gene_4893,1983
hsa04217,TNF,gene_7124,1971
hsa04217,RIPK1,gene_8737,1879
hsa04217,CYLD,gene_1540,1974
hsa04217,SLC25A5,gene_292,1964
hsa04217,SLC25A6,gene_293,1898
hsa04217,GLUD1,gene_2746,1972
hsa04217,GLUL,gene_2752,1954
hsa04217,PYGB,gene_5834,1968
hsa04217,FTH1,gene_2495,1942
hsa04217,ALOX15,gene_246,1980
hsa04217,CAPN1,gene_823,1981
hsa04217,NLRP3,gene_114548,1969
hsa04217,PYCARD,gene_29108,1967
hsa04217,IL1B,gene_3553,1980
hsa04217,IL1A,gene_3552,1980
hsa04217,TNFSF10,gene_8743,1856
hsa04217,TNFRSF10B,gene_8795,1980
hsa04217,IFNA1,gene_3439,1980
hsa04217,IFNA2,gene_3440,1980
hsa04217,IFNB1,gene_3456,1975
hsa04217,IFNG,gene_3458,1978
hsa04217,STAT5A,gene_6776,1931
hsa04217,SQSTM1,gene_8878,1974
hsa04217,PARP1,gene_142,1975
hsa04217,BID,gene_637,1951
hsa04217,H2AC18,gene_8337,1970
hsa04218,CDKN2B,gene_1030,1950
hsa04218,CCND1,gene_595,1980
hsa04218,RB1,gene_5925,1947
hsa04218,PIK3R2,gene_5296,1978
hsa04218,HLA-A,gene_3105,1968
hsa04218,HLA-B,gene_3106,1975
hsa04218,HLA-C,gene_3107,1976
hsa04218,HLA-G,gene_3135,1977
hsa04218,HLA-E,gene_3133,1978
hsa04218,KRAS,gene_3845,1959
hsa04218,NRAS,gene_4893,1983
hsa04218,HRAS,gene_3265,1982
hsa04218,AKT1,gene_207,1975
hsa04218,PTEN,gene_5728,1800
hsa04218,MYC,gene_4609,1959
hsa04218,CDKN2A,gene_1029,1971
hsa04218,TP53,gene_7157,1976
hsa04218,MAPK14,gene_1432,1978
hsa04218,NBN,gene_4683,1948
hsa04218,ATM,gene_472,1959
hsa04218,RAD1,gene_5810,1967
hsa04218,ATR,gene_545,1963
hsa04218,SQSTM1,gene_8878,1974
hsa04218,NFKB1,gene_4790,1972
hsa04218,RELA,gene_5970,1925
hsa04218,IL1A,gene_3552,1980
hsa04218,IL6,gene_3569,1978
hsa04218,CXCL8,gene_3576,1921
hsa04218,SERPINE1,gene_5054,1956
hsa04218,CAPN1,gene_823,1981
hsa04218,CALML3,gene_810,1969
hsa04218,CALM3,gene_808,1799
hsa04218,CALM1,gene_801,1979
hsa04218,SLC25A5,gene_292,1964
hsa04218,SLC25A6,gene_293,1898
hsa04260,TPM1,gene_7168,1974
hsa04260,CYTB,gene_4519,1948
hsa04260,CYC1,gene_1537,1949
hsa04260,COX3,gene_4514,1967
hsa04260,COX2,gene_4513,1965
hsa04260,COX8A,gene_1351,1806
hsa04260,ATP1B1,gene_481,1941
hsa04261,ADRB1,gene_153,1975
hsa04261,ADRB2,gene_154,1967
hsa04261,GNAS,gene_2778,1970
hsa04261,ADCY1,gene_107,1962
hsa04261,ATP1B1,gene_481,1941
hsa04261,CALML3,gene_810,1969
hsa04261,CALM3,gene_808,1799
hsa04261,CALM1,gene_801,1979
hsa04261,TPM1,gene_7168,1974
hsa04261,AGT,gene_183,1958
hsa04261,AGTR1,gene_185,1945
hsa04261,AGTR2,gene_186,1976
hsa04261,ADRA1D,gene_146,1963
hsa04261,PPP1R1A,gene_5502,1974
hsa04261,MAPK14,gene_1432,1978
hsa04261,GNAI1,gene_2770,1964
hsa04261,AKT1,gene_207,1975
hsa04270,ADRA1D,gene_146,1963
hsa04270,AGT,gene_183,1958
hsa04270,AGTR1,gene_185,1945
hsa04270,AVP,gene_551,1929
hsa04270,PLA2G1B,gene_5319,1967
hsa04270,KCNMB2,gene_10242,1946
hsa04270,CALML3,gene_810,1969
hsa04270,CALM3,gene_808,1799
hsa04270,CALM1,gene_801,1979
hsa04270,MYLK,gene_4638,1974
hsa04270,MYH14,gene_79784,1891
hsa04270,CALD1,gene_800,1982
hsa04270,CALCA,gene_796,1963
hsa04270,ADM,gene_133,1975
hsa04270,ADM2,gene_79924,1936
hsa04270,GNAS,gene_2778,1970
hsa04270,ADCY1,gene_107,1962
hsa04270,NPPA,gene_4878,1964
hsa04330,DLL1,gene_28514,1958
hsa04330,DLL4,gene_54567,1947
hsa04330,PTCRA,gene_171558,1958
hsa04330,PSEN1,gene_5663,1961
hsa04330,CREBBP,gene_1387,1978
hsa04330,EP300,gene_2033,1975
hsa04330,KAT2B,gene_8850,1953
hsa04330,ATXN1L,gene_342371,1827
hsa04340,GLI1,gene_2735,1903
hsa04340,HHIP,gene_64399,1807
hsa04340,CCND1,gene_595,1980
hsa04340,BOC,gene_91653,1975
hsa04350,NBL1,gene_4681,1935
hsa04350,THBS1,gene_7057,1961
hsa04350,FMOD,gene_2331,1965
hsa04350,AMH,gene_268,1942
hsa04350,NODAL,gene_4838,1946
hsa04350,BMPR2,gene_659,1872
hsa04350,CREBBP,gene_1387,1978
hsa04350,EP300,gene_2033,1975
hsa04350,MYC,gene_4609,1959
hsa04350,CDKN2B,gene_1030,1950
hsa04350,IFNG,gene_3458,1978
hsa04350,TNF,gene_7124,1971
hsa04370,VEGFA,gene_7422,1965
hsa04370,HRAS,gene_3265,1982
hsa04370,KRAS,gene_3845,1959
hsa04370,NRAS,gene_4893,1983
hsa04370,PTK2,gene_5747,1976
hsa04370,SHC2,gene_25759,1977
hsa04370,MAPK14,gene_1432,1978
hsa04370,SRC,gene_6714,1970
hsa04370,PIK3R2,gene_5296,1978
hsa04370,RAC1,gene_5879,1976
hsa04370,AKT1,gene_207,1975
hsa04371,ADCY1,gene_107,1962
hsa04371,ADCY10,gene_55811,1975
hsa04371,LIPE,gene_3991,1964
hsa04371,GNAI1,gene_2770,1964
hsa04371,CALML3,gene_810,1969
hsa04371,CALM3,gene_808,1799
hsa04371,CALM1,gene_801,1979
hsa04371,MYLK,gene_4638,1974
hsa04371,HRAS,gene_3265,1982
hsa04371,KRAS,gene_3845,1959
hsa04371,NRAS,gene_4893,1983
hsa04371,RPS6,gene_6194,1977
hsa04371,AKT1,gene_207,1975
hsa04371,CCND1,gene_595,1980
hsa04371,PDE3B,gene_5140,1966
hsa04371,CDH1,gene_999,1981
hsa04371,AGTR1,gene_185,1945
hsa04371,SERPINE1,gene_5054,1956
hsa04371,PLAT,gene_5327,1962
hsa04380,CSF1,gene_1435,1980
hsa04380,CSF1R,gene_1436,1957
hsa04380,PIK3R2,gene_5296,1978
hsa04380,AKT1,gene_207,1975
hsa04380,IFNG,gene_3458,1978
hsa04380,IL1A,gene_3552,1980
hsa04380,IL1B,gene_3553,1980
hsa04380,TNF,gene_7124,1971
hsa04380,IKBKG,gene_8517,1947
hsa04380,RELA,gene_5970,1925
hsa04380,NFKB1,gene_4790,1972
hsa04380,IFNB1,gene_3456,1975
hsa04380,MAPK14,gene_1432,1978
hsa04380,FOS,gene_2353,1955
hsa04380,FOSL1,gene_8061,1961
hsa04380,RAC1,gene_5879,1976
hsa04380,NCF4,gene_4689,1979
hsa04380,FCGR1A,gene_2209,1977
hsa04380,BLNK,gene_29760,1970
hsa04380,SPI1,gene_6688,1855
hsa04380,CALCR,gene_799,1965
hsa04380,ITGB3,gene_3690,1980
hsa04380,SOCS1,gene_8651,1946
hsa04380,SOCS3,gene_9021,1963
hsa04380,CYLD,gene_1540,1974
hsa04380,SQSTM1,gene_8878,1974
hsa04390,CDH1,gene_999,1981
hsa04390,AFP,gene_174,1953
hsa04390,ITGB2,gene_3689,1982
hsa04390,FGF1,gene_2246,1981
hsa04390,SERPINE1,gene_5054,1956
hsa04390,AMH,gene_268,1942
hsa04390,BMPR2,gene_659,1872
hsa04390,WNT1,gene_7471,1982
hsa04390,WNT2,gene_7472,1967
hsa04390,CTNNB1,gene_1499,1897
hsa04390,APC,gene_324,1955
hsa04390,MYC,gene_4609,1959
hsa04390,CCND1,gene_595,1980
hsa04390,SNAI2,gene_6591,1925
hsa04510,COL1A2,gene_1278,1976
hsa04510,COL2A1,gene_1280,1971
hsa04510,THBS1,gene_7057,1961
hsa04510,FN1,gene_2335,1951
hsa04510,VTN,gene_7448,1966
hsa04510,TNC,gene_3371,1973
hsa04510,VWF,gene_7450,1970
hsa04510,IBSP,gene_3381,1952
hsa04510,ITGA2B,gene_3674,1978
hsa04510,ITGB3,gene_3690,1980
hsa04510,PDGFB,gene_5155,1981
hsa04510,EGF,gene_1950,1964
